seqnames,start,end,width,strand,dataSource,GTSP,patient,reads,refGenome,sampleName,timePoint,timePointDays,timePointMonths,posid,inFeature,nearestFeature,nearestFeatureStrand,inFeatureExon,inFeatureSameOrt,nearestFeatureDist,nearestOncoFeature,nearestOncoFeatureDist,nearestOncoFeatureStrand,nearestlymphomaFeature,nearestlymphomaFeatureDist,nearestlymphomaFeatureStrand,cellType
chr8,6801528,6802014,487,-,454,LS-13,pin32,6,hg38,LS-13-0,D-1,-1,-0,chr8-6802014,FALSE,XKR5,-,FALSE,TRUE,6501,DEFB1,68559,-,MYC,-120933418,+,TCELL
chr6,6856397,6856735,339,+,454,LS-13,pin32,4,hg38,LS-13-0,D-1,-1,-0,chr6+6856397,FALSE,LY86,+,FALSE,TRUE,201413,RREB1,-251198,+,BRD2,-26112261,+,TCELL
chr10,6927267,6927389,123,+,454,LS-13,pin32,3,hg38,LS-13-0,D-1,-1,-0,chr10+6927267,FALSE,LINC00707,+,FALSE,TRUE,84360,SFMBT2,231355,-,KLF6,-3141985,-,TCELL
chr19,7428053,7428094,42,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr19-7428094,TRUE,ARHGEF18,+,FALSE,FALSE,0,ELAVL1,530477,-,LYL1,5670932,-,TCELL
chr2,7522924,7523146,223,-,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr2-7523146,FALSE,LOC100506274,+,FALSE,FALSE,72891,ID2,-1158835,+,BCL11A,52928019,-,TCELL
chr20,7560791,7560851,61,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr20-7560851,FALSE,MIR8062,+,FALSE,FALSE,189158,PLCB1,-571412,+,None.found,Inf,None.found,TCELL
chr7,7568649,7568691,43,-,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr7-7568691,TRUE,MIOS,+,FALSE,FALSE,0,COL28A1,-32861,-,None.found,Inf,None.found,TCELL
chr2,7744677,7744787,111,+,454,LS-13,pin32,3,hg38,LS-13-0,D-1,-1,-0,chr2+7744677,FALSE,LOC101929551,-,FALSE,FALSE,142088,ID2,-937304,+,BCL11A,52706488,-,TCELL
chr17,7868492,7868621,130,+,454,LS-13,pin32,6,hg38,LS-13-0,D-1,-1,-0,chr17+7868492,TRUE,NAA38,-,FALSE,FALSE,-0,CHD3,-16311,+,None.found,Inf,None.found,TCELL
chr17,7871260,7871343,84,+,454,LS-13,pin32,4,hg38,LS-13-0,D-1,-1,-0,chr17+7871260,TRUE,NAA38,-,FALSE,FALSE,0,CHD3,-13543,+,None.found,Inf,None.found,TCELL
chrX,7920636,7920974,339,+,454,LS-13,pin32,4,hg38,LS-13-0,D-1,-1,-0,chrX+7920636,TRUE,PNPLA4,-,FALSE,FALSE,0,MID1,2524672,-,MTCP1,147143396,-,TCELL
chr1,7956060,7956550,491,-,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr1-7956550,FALSE,PARK7,+,FALSE,FALSE,-5102,ERRFI1,55167,-,LCK,-24294687,+,TCELL
chr1,7961007,7961105,99,-,454,LS-13,pin32,7,hg38,LS-13-0,D-1,-1,-0,chr1-7961105,FALSE,PARK7,+,FALSE,FALSE,-547,ERRFI1,50612,-,LCK,-24290132,+,TCELL
chr12,7971486,7971656,171,+,454,LS-13,pin32,8,hg38,LS-13-0,D-1,-1,-0,chr12+7971486,FALSE,SLC2A3,-,FALSE,FALSE,-35189,C3AR1,85356,-,CCND2,3666129,+,TCELL
chr5,8006965,8007084,120,+,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr5+8006965,FALSE,MTRR,+,FALSE,TRUE,105840,CTNND2,2964873,-,TLX3,-163302317,+,TCELL
chr10,8132587,8132770,184,+,454,LS-13,pin32,7,hg38,LS-13-0,D-1,-1,-0,chr10+8132587,FALSE,GATA3,+,FALSE,TRUE,57385,GATA3,57385,+,KLF6,-4347305,-,TCELL
chr17,8163693,8163849,157,-,454,LS-13,pin32,4,hg38,LS-13-0,D-1,-1,-0,chr17-8163849,FALSE,VAMP2,-,FALSE,TRUE,-873,PER1,-11413,-,None.found,Inf,None.found,TCELL
chr10,8333178,8333292,115,-,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr10-8333292,FALSE,LINC00708,-,FALSE,TRUE,-64986,GATA3,258090,+,KLF6,-4548010,-,TCELL
chr9,8364504,8364858,355,+,454,LS-13,pin32,4,hg38,LS-13-0,D-1,-1,-0,chr9+8364504,TRUE,PTPRD,-,FALSE,FALSE,-0,PTPRD,-0,-,JAK2,3236320,+,TCELL
chr20,8400484,8400985,502,+,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr20+8400484,TRUE,PLCB1,+,FALSE,TRUE,0,PLCB1,0,+,None.found,Inf,None.found,TCELL
chr17,8901783,8901814,32,-,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr17-8901814,TRUE,PIK3R5,-,FALSE,TRUE,-0,PIK3R5,-0,-,None.found,Inf,None.found,TCELL
chr1,8937895,8937929,35,-,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr1-8937929,FALSE,CA6,+,FALSE,FALSE,-7903,ENO1,-59242,-,LCK,-23313308,+,TCELL
chr11,8963729,8963866,138,+,454,LS-13,pin32,5,hg38,LS-13-0,D-1,-1,-0,chr11+8963729,TRUE,TMEM9B,-,FALSE,FALSE,0,ST5,-52777,-,LMO1,-695093,-,TCELL
chr7,9089457,9089692,236,-,454,LS-13,pin32,6,hg38,LS-13-0,D-1,-1,-0,chr7-9089692,FALSE,NXPH1,+,FALSE,FALSE,336728,COL28A1,-1553862,-,None.found,Inf,None.found,TCELL
chr18,9096835,9096965,131,-,454,LS-13,pin32,4,hg38,LS-13-0,D-1,-1,-0,chr18-9096965,FALSE,NDUFV2,+,FALSE,FALSE,-5663,MPPE1,2786504,-,BCL2,54026379,-,TCELL
chrX,9156840,9156895,56,-,454,LS-13,pin32,5,hg38,LS-13-0,D-1,-1,-0,chrX-9156895,FALSE,FAM9B,-,FALSE,TRUE,-122767,MID1,1288413,-,MTCP1,145907137,-,TCELL
chr17,9273257,9273391,135,+,454,LS-13,pin32,6,hg38,LS-13-0,D-1,-1,-0,chr17+9273257,TRUE,STX8,-,FALSE,FALSE,-0,PIK3R5,-307544,-,None.found,Inf,None.found,TCELL
chr11,9363940,9363986,47,+,454,LS-13,pin32,8,hg38,LS-13-0,D-1,-1,-0,chr11+9363940,FALSE,IPO7,+,FALSE,TRUE,-20680,SWAP70,-300135,+,LMO1,-1095304,-,TCELL
chr17,9387914,9387983,70,+,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr17+9387914,TRUE,STX8,-,FALSE,FALSE,-0,PIK3R5,-422201,-,None.found,Inf,None.found,TCELL
chr11,9460063,9460134,72,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr11-9460134,TRUE,LOC644656,-,TRUE,TRUE,0,SWAP70,-203941,+,LMO1,-1191498,-,TCELL
chr11,9463227,9463310,84,+,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr11+9463227,TRUE,ZNF143,+,FALSE,TRUE,0,SWAP70,-200848,+,LMO1,-1194591,-,TCELL
chr11,9613242,9613530,289,-,454,LS-13,pin32,11,hg38,LS-13-0,D-1,-1,-0,chr11-9613530,FALSE,WEE1,+,FALSE,FALSE,23762,SWAP70,-50545,+,LMO1,-1344894,-,TCELL
chr19,9622130,9622221,92,-,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr19-9622221,TRUE,ZNF561-AS1,+,FALSE,FALSE,0,DNMT1,511121,-,LYL1,3476805,-,TCELL
chr12,9652968,9653098,131,+,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr12+9652968,TRUE,LOC374443,+,FALSE,TRUE,-0,CD69,99516,-,ETV6,-1996884,+,TCELL
chr12,9656270,9656318,49,+,454,LS-13,pin32,3,hg38,LS-13-0,D-1,-1,-0,chr12+9656270,TRUE,LOC374443,+,FALSE,TRUE,-0,CD69,96214,-,ETV6,-1993582,+,TCELL
chr12,9668429,9668486,58,+,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr12+9668429,FALSE,CLEC2D,+,FALSE,TRUE,-1277,CD69,84055,-,ETV6,-1981423,+,TCELL
chr12,9668670,9668851,182,+,454,LS-13,pin32,3,hg38,LS-13-0,D-1,-1,-0,chr12+9668670,FALSE,CLEC2D,+,FALSE,TRUE,-1036,CD69,83814,-,ETV6,-1981182,+,TCELL
chr12,9731365,9731621,257,-,454,LS-13,pin32,6,hg38,LS-13-0,D-1,-1,-0,chr12-9731621,TRUE,CLECL1,-,FALSE,TRUE,0,CD69,20863,-,ETV6,-1918231,+,TCELL
chr12,9794554,9794641,88,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr12-9794641,FALSE,KLRF1,+,FALSE,FALSE,-32838,CD69,-33739,-,ETV6,-1855211,+,TCELL
chr8,9907779,9907849,71,-,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr8-9907849,FALSE,MIR124-1,-,FALSE,TRUE,-4376,MFHAS1,-1014227,-,MYC,-117827583,+,TCELL
chr3,10026269,10026645,377,+,454,LS-13,pin32,4,hg38,LS-13-0,D-1,-1,-0,chr3+10026269,FALSE,FANCD2,+,FALSE,TRUE,-116,FANCD2,-116,+,None.found,Inf,None.found,TCELL
chr12,10288719,10288804,86,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr12-10288804,TRUE,KLRD1,+,FALSE,FALSE,-0,KLRK1,83547,-,ETV6,-1361048,+,TCELL
chr12,10288991,10289364,374,+,454,LS-13,pin32,3,hg38,LS-13-0,D-1,-1,-0,chr12+10288991,TRUE,KLRD1,+,FALSE,TRUE,-0,KLRK1,83360,-,ETV6,-1360861,+,TCELL
chr20,10381013,10381062,50,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr20-10381062,FALSE,MKKS,-,FALSE,TRUE,23716,JAG1,256620,-,None.found,Inf,None.found,TCELL
chr12,10381510,10381613,104,+,454,LS-13,pin32,7,hg38,LS-13-0,D-1,-1,-0,chr12+10381510,TRUE,"LOC101928100,KLRK1,KLRC4-KLRK1","+,-,-",FALSE,FALSE,-0,KLRK1,0,-,ETV6,-1268342,+,TCELL
chr12,10387271,10387346,76,+,454,LS-13,pin32,6,hg38,LS-13-0,D-1,-1,-0,chr12+10387271,TRUE,"LOC101928100,KLRK1,KLRC4-KLRK1","+,-,-",FALSE,FALSE,0,KLRK1,0,-,ETV6,-1262581,+,TCELL
chr12,10393905,10394022,118,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr12-10394022,TRUE,"LOC101928100,KLRC4-KLRK1","+,-",FALSE,FALSE,0,KLRK1,-3967,-,ETV6,-1255830,+,TCELL
chr19,10408350,10408769,420,-,454,LS-13,pin32,5,hg38,LS-13-0,D-1,-1,-0,chr19-10408769,FALSE,CDC37,-,FALSE,TRUE,-5173,PDE4A,-8002,+,LYL1,2690257,-,TCELL
chr19,10411900,10411969,70,-,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr19-10411969,FALSE,PDE4A,+,FALSE,FALSE,-4802,PDE4A,-4802,+,LYL1,2687057,-,TCELL
chr12,10496824,10496953,130,-,454,LS-13,pin32,5,hg38,LS-13-0,D-1,-1,-0,chr12-10496953,FALSE,EIF2S3B,+,FALSE,FALSE,-8938,KLRK1,-106898,-,ETV6,-1152899,+,TCELL
chr19,10553192,10553503,312,+,454,LS-13,pin32,9,hg38,LS-13-0,D-1,-1,-0,chr19+10553192,TRUE,"ATG4D,KRI1","+,-",TRUE,FALSE,-0,CDKN2D,13268,-,LYL1,2545834,-,TCELL
chr17,10699693,10699753,61,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr17-10699753,TRUE,ADPRM,+,FALSE,FALSE,0,MYH1,-181210,-,None.found,Inf,None.found,TCELL
chr4,10721893,10722359,467,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr4-10722359,FALSE,CLNK,-,FALSE,TRUE,-37493,S100P,4025188,+,RAP1GDS1,-87539015,+,TCELL
chr16,10811230,10811507,278,-,454,LS-13,pin32,5,hg38,LS-13-0,D-1,-1,-0,chr16-10811507,TRUE,TVP23A,-,FALSE,TRUE,0,CIITA,-65689,+,None.found,Inf,None.found,TCELL
chr16,10866855,10867208,354,-,454,LS-13,pin32,3,hg38,LS-13-0,D-1,-1,-0,chr16-10867208,FALSE,CIITA,+,FALSE,FALSE,-9988,CIITA,-9988,+,None.found,Inf,None.found,TCELL
chr16,10876731,10877027,297,+,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr16+10876731,FALSE,CIITA,+,FALSE,TRUE,-465,CIITA,-465,+,None.found,Inf,None.found,TCELL
chr16,11022414,11022603,190,+,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr16+11022414,TRUE,CLEC16A,+,FALSE,TRUE,0,CIITA,97430,+,None.found,Inf,None.found,TCELL
chr16,11104746,11105025,280,+,454,LS-13,pin32,15,hg38,LS-13-0,D-1,-1,-0,chr16+11104746,TRUE,CLEC16A,+,FALSE,TRUE,-0,SOCS1,149669,-,None.found,Inf,None.found,TCELL
chr10,11168314,11168777,464,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr10-11168777,TRUE,CELF2,+,FALSE,FALSE,-0,GATA3,3093575,+,KLF6,-7383495,-,TCELL
chr10,11175809,11175915,107,+,454,LS-13,pin32,5,hg38,LS-13-0,D-1,-1,-0,chr10+11175809,TRUE,CELF2,+,FALSE,TRUE,-0,GATA3,3100607,+,KLF6,-7390527,-,TCELL
chr16,11235883,11236023,141,+,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr16+11235883,FALSE,SOCS1,-,FALSE,FALSE,18532,SOCS1,18532,-,None.found,Inf,None.found,TCELL
chr6,11258172,11258218,47,-,454,LS-13,pin32,5,hg38,LS-13-0,D-1,-1,-0,chr6-11258218,TRUE,NEDD9,-,FALSE,TRUE,-0,HIVEP1,-754271,+,BRD2,-21710440,+,TCELL
chr19,11376194,11376380,187,-,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr19-11376380,TRUE,SWSAP1,+,TRUE,FALSE,-0,EPOR,823,-,LYL1,1722646,-,TCELL
chr19,11567939,11568104,166,+,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr19+11567939,FALSE,ACP5,-,FALSE,FALSE,6719,EPOR,-183596,-,LYL1,1531087,-,TCELL
chr16,11580331,11580566,236,+,454,LS-13,pin32,7,hg38,LS-13-0,D-1,-1,-0,chr16+11580331,TRUE,LITAF,-,FALSE,FALSE,0,RMI2,228567,+,None.found,Inf,None.found,TCELL
chr6,11713719,11713835,117,+,454,LS-13,pin32,4,hg38,LS-13-0,D-1,-1,-0,chr6+11713719,TRUE,ADTRP,-,TRUE,FALSE,-0,HIVEP1,-298770,+,BRD2,-21254939,+,TCELL
chr6,11728889,11728952,64,+,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr6+11728889,TRUE,ADTRP,-,FALSE,FALSE,-0,HIVEP1,-283600,+,BRD2,-21239769,+,TCELL
chr6,11731422,11731833,412,+,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr6+11731422,TRUE,ADTRP,-,FALSE,FALSE,-0,HIVEP1,-281067,+,BRD2,-21237236,+,TCELL
chr8,11805615,11805795,181,-,454,LS-13,pin32,5,hg38,LS-13-0,D-1,-1,-0,chr8-11805795,TRUE,FDFT1,+,FALSE,FALSE,0,CTSB,36727,-,MYC,-115929637,+,TCELL
chr20,11899846,11900037,192,+,454,LS-13,pin32,4,hg38,LS-13-0,D-1,-1,-0,chr20+11899846,TRUE,BTBD3,+,FALSE,TRUE,0,JAG1,-1225799,-,None.found,Inf,None.found,TCELL
chr1,12011466,12011824,359,+,454,LS-13,pin32,7,hg38,LS-13-0,D-1,-1,-0,chr1+12011466,TRUE,MFN2,+,FALSE,TRUE,-0,TNFRSF8,-51909,+,LCK,-20239771,+,TCELL
chr6,12112836,12113045,210,-,454,LS-13,pin32,3,hg38,LS-13-0,D-1,-1,-0,chr6-12113045,TRUE,HIVEP1,+,FALSE,FALSE,-0,HIVEP1,-0,+,BRD2,-20855613,+,TCELL
chr6,12115169,12115290,122,-,454,LS-13,pin32,7,hg38,LS-13-0,D-1,-1,-0,chr6-12115290,TRUE,HIVEP1,+,FALSE,FALSE,-0,HIVEP1,-0,+,BRD2,-20853368,+,TCELL
chr11,12143093,12143556,464,+,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr11+12143093,TRUE,MICAL2,+,FALSE,TRUE,0,PTH,1348950,-,LMO1,-3874457,-,TCELL
chr11,12158777,12158905,129,+,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr11+12158777,TRUE,MICAL2,+,FALSE,TRUE,0,PTH,1333266,-,LMO1,-3890141,-,TCELL
chr11,12189147,12189486,340,-,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr11-12189486,TRUE,MICAL2,+,FALSE,FALSE,-0,PTH,1302557,-,LMO1,-3920850,-,TCELL
chr12,12355975,12356259,285,-,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr12-12356259,TRUE,LOH12CR2,-,TRUE,TRUE,0,CDKN1B,-361009,+,ETV6,460856,+,TCELL
chr12,12463409,12463574,166,-,454,LS-13,pin32,4,hg38,LS-13-0,D-1,-1,-0,chr12-12463574,TRUE,BORCS5,+,FALSE,FALSE,-0,CDKN1B,-253694,+,ETV6,568171,+,TCELL
chr2,12567327,12567361,35,-,454,LS-13,pin32,4,hg38,LS-13-0,D-1,-1,-0,chr2-12567361,TRUE,MIR3681HG,+,FALSE,FALSE,-0,E2F6,-1101183,-,BCL11A,47883804,-,TCELL
chr1,12617544,12617630,87,-,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr1-12617630,TRUE,DHRS3,-,TRUE,TRUE,0,DHRS3,0,-,LCK,-19633607,+,TCELL
chr12,12674416,12674779,364,+,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr12+12674416,TRUE,GPR19,-,FALSE,FALSE,-0,CDKN1B,-42852,+,ETV6,779013,+,TCELL
chr12,12716419,12716493,75,+,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr12+12716419,FALSE,CDKN1B,+,FALSE,TRUE,-849,CDKN1B,-849,+,ETV6,821016,+,TCELL
chr7,12720238,12720366,129,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr7-12720366,FALSE,ARL4A,+,FALSE,FALSE,29431,ETV1,1170861,-,None.found,Inf,None.found,TCELL
chr16,12804828,12805181,354,+,454,LS-13,pin32,8,hg38,LS-13-0,D-1,-1,-0,chr16+12804828,FALSE,CPPED1,-,FALSE,FALSE,-940,SNX29,230538,+,None.found,Inf,None.found,TCELL
chrX,12971215,12971493,279,-,454,LS-13,pin32,3,hg38,LS-13-0,D-1,-1,-0,chrX-12971493,FALSE,TMSB4X,+,FALSE,FALSE,-3612,EGFL6,-598080,+,MTCP1,142092539,-,TCELL
chrX,13001551,13001650,100,+,454,LS-13,pin32,3,hg38,LS-13-0,D-1,-1,-0,chrX+13001551,FALSE,TMSB4X,+,FALSE,TRUE,24323,EGFL6,-568022,+,MTCP1,142062481,-,TCELL
chrX,13002365,13002482,118,+,454,LS-13,pin32,3,hg38,LS-13-0,D-1,-1,-0,chrX+13002365,FALSE,TMSB4X,+,FALSE,TRUE,25137,EGFL6,-567208,+,MTCP1,142061667,-,TCELL
chr19,13104938,13105270,333,+,454,LS-13,pin32,6,hg38,LS-13-0,D-1,-1,-0,chr19+13104938,TRUE,TRMT1,-,TRUE,FALSE,-0,LYL1,-1777,-,LYL1,-1777,-,TCELL
chrX,13123288,13123764,477,+,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chrX+13123288,FALSE,FAM9C,-,FALSE,FALSE,-78489,EGFL6,-446285,+,MTCP1,141940744,-,TCELL
chr20,13321047,13321155,109,-,454,LS-13,pin32,7,hg38,LS-13-0,D-1,-1,-0,chr20-13321155,FALSE,ISM1,+,FALSE,FALSE,20504,JAG1,-2647108,-,None.found,Inf,None.found,TCELL
chr18,13374039,13374494,456,+,454,LS-13,pin32,6,hg38,LS-13-0,D-1,-1,-0,chr18+13374039,TRUE,LDLRAD4,+,FALSE,TRUE,0,MC2R,508003,-,BCL2,49749305,-,TCELL
chr18,13376013,13376196,184,-,454,LS-13,pin32,4,hg38,LS-13-0,D-1,-1,-0,chr18-13376196,TRUE,LDLRAD4,+,FALSE,FALSE,0,MC2R,505846,-,BCL2,49747148,-,TCELL
chr20,13431303,13431399,97,-,454,LS-13,pin32,3,hg38,LS-13-0,D-1,-1,-0,chr20-13431399,TRUE,TASP1,-,FALSE,TRUE,-0,JAG1,-2757352,-,None.found,Inf,None.found,TCELL
chr1,13728330,13728493,164,-,454,LS-13,pin32,3,hg38,LS-13-0,D-1,-1,-0,chr1-13728493,TRUE,PRDM2,+,FALSE,FALSE,0,PRDM2,0,+,LCK,-18522744,+,TCELL
chr19,13840870,13840995,126,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr19-13840995,FALSE,MIR23A,-,FALSE,TRUE,-4335,ADGRE5,-540147,+,LYL1,-737834,-,TCELL
chr11,13970769,13970800,32,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr11-13970800,TRUE,SPON1,+,FALSE,FALSE,0,RRAS2,307118,-,LMO1,-5702164,-,TCELL
chr18,14189357,14189431,75,-,454,LS-13,pin32,4,hg38,LS-13-0,D-1,-1,-0,chr18-14189431,TRUE,ANKRD20A5P,+,FALSE,FALSE,0,MC2R,-273723,-,BCL2,48933913,-,TCELL
chr17,14195217,14195638,422,-,454,LS-13,pin32,5,hg38,LS-13-0,D-1,-1,-0,chr17-14195638,TRUE,COX10,+,FALSE,FALSE,-0,ELAC2,-1177573,-,None.found,Inf,None.found,TCELL
chr17,14196415,14196817,403,+,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr17+14196415,TRUE,COX10,+,FALSE,TRUE,-0,ELAC2,-1178350,-,None.found,Inf,None.found,TCELL
chr5,14264013,14264099,87,+,454,LS-13,pin32,6,hg38,LS-13-0,D-1,-1,-0,chr5+14264013,TRUE,TRIO,+,FALSE,TRUE,0,TRIO,0,+,TLX3,-157045269,+,TCELL
chr17,14302429,14302574,146,+,454,LS-13,pin32,3,hg38,LS-13-0,D-1,-1,-0,chr17+14302429,TRUE,HS3ST3B1,+,FALSE,TRUE,0,ELAC2,-1284364,-,None.found,Inf,None.found,TCELL
chr11,14373867,14374107,241,+,454,LS-13,pin32,11,hg38,LS-13-0,D-1,-1,-0,chr11+14373867,FALSE,RRAS2,-,FALSE,FALSE,-9360,RRAS2,-9360,-,LMO1,-6105231,-,TCELL
chr12,14387308,14387368,61,+,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr12+14387308,TRUE,ATF7IP,+,FALSE,TRUE,0,ATF7IP,0,+,ETV6,2491905,+,TCELL
chr5,14408234,14408264,31,-,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr5-14408264,TRUE,TRIO,+,FALSE,FALSE,-0,TRIO,-0,+,TLX3,-156901018,+,TCELL
chr21,14482837,14482919,83,+,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr21+14482837,FALSE,SAMSN1,-,FALSE,FALSE,2389,NRIP1,478396,-,OLIG2,-18543069,+,TCELL
chr10,14656126,14656469,344,-,454,LS-13,pin32,4,hg38,LS-13-0,D-1,-1,-0,chr10-14656469,TRUE,FAM107B,-,FALSE,TRUE,0,CUBN,2167495,-,MLLT10,-6876878,+,TCELL
chr5,14705918,14706064,147,+,454,LS-13,pin32,7,hg38,LS-13-0,D-1,-1,-0,chr5+14705918,TRUE,ANKH,-,TRUE,FALSE,-0,TRIO,195713,+,TLX3,-156603364,+,TCELL
chr6,14730506,14730732,227,+,454,LS-13,pin32,5,hg38,LS-13-0,D-1,-1,-0,chr6+14730506,FALSE,LINC01108,-,FALSE,FALSE,-445051,HIVEP1,2565506,+,BRD2,-18238152,+,TCELL
chr6,14735976,14736087,112,-,454,LS-13,pin32,24,hg38,LS-13-0,D-1,-1,-0,chr6-14736087,FALSE,LINC01108,-,FALSE,TRUE,-450632,HIVEP1,2571087,+,BRD2,-18232571,+,TCELL
chr11,14765206,14765236,31,+,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr11+14765206,TRUE,PDE3B,+,FALSE,TRUE,-0,CALCA,201461,-,LMO1,-6496570,-,TCELL
chr11,14780914,14781170,257,+,454,LS-13,pin32,5,hg38,LS-13-0,D-1,-1,-0,chr11+14780914,TRUE,PDE3B,+,FALSE,TRUE,-0,CALCA,185753,-,LMO1,-6512278,-,TCELL
chr9,15296651,15296813,163,+,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr9+15296651,TRUE,TTC39B,-,FALSE,FALSE,0,TTC39B,0,-,JAK2,10168467,+,TCELL
chr16,15487780,15488192,413,-,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr16-15488192,TRUE,C16orf45,+,FALSE,FALSE,0,MYH11,214941,-,None.found,Inf,None.found,TCELL
chr16,15488981,15489191,211,+,454,LS-13,pin32,10,hg38,LS-13-0,D-1,-1,-0,chr16+15488981,TRUE,C16orf45,+,FALSE,TRUE,0,MYH11,214152,-,None.found,Inf,None.found,TCELL
chr9,15512721,15512950,230,+,454,LS-13,pin32,14,hg38,LS-13-0,D-1,-1,-0,chr9+15512721,FALSE,PSIP1,-,FALSE,FALSE,-1701,PSIP1,-1701,-,JAK2,10384537,+,TCELL
chr12,15534963,15535048,86,+,454,LS-13,pin32,3,hg38,LS-13-0,D-1,-1,-0,chr12+15534963,TRUE,PTPRO,+,FALSE,TRUE,-0,EPS8,85176,-,ETV6,3639560,+,TCELL
chr2,15561427,15561498,72,+,454,LS-13,pin32,4,hg38,LS-13-0,D-1,-1,-0,chr2+15561427,FALSE,NBAS,-,FALSE,FALSE,-78,DDX1,-30192,+,BCL11A,44889738,-,TCELL
chr12,15563794,15564199,406,-,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr12-15564199,TRUE,PTPRO,+,FALSE,FALSE,-0,EPS8,55940,-,ETV6,3668796,+,TCELL
chr21,15671541,15671759,219,+,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr21+15671541,FALSE,USP25,+,FALSE,TRUE,-58391,NRIP1,-606735,-,OLIG2,-17354365,+,TCELL
chr4,15771918,15771980,63,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr4-15771980,FALSE,CD38,+,FALSE,FALSE,-6283,S100P,9074809,+,RAP1GDS1,-82489394,+,TCELL
chr1,15846453,15846638,186,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr1-15846638,TRUE,FLJ37453,-,FALSE,TRUE,0,EPHA2,277697,-,LCK,-16404599,+,TCELL
chrX,15902996,15903156,161,+,454,LS-13,pin32,3,hg38,LS-13-0,D-1,-1,-0,chrX+15902996,FALSE,AP1S2,-,FALSE,FALSE,-47981,GRPR,-220303,+,MTCP1,139161036,-,TCELL
