posid,PBMC/D1,PBMC/W2,PBMC/W8,PBMC/Y15,PBMC/Y4,PBMC/Y8,TCELL/D-1,TCELL/Y8,patient
chr5+140565271,0,0,1,0,0,0,0,0,pin25
chr5+143004599,0,0,0,0,0,0,1,0,pin25
chr5+143824708,0,0,0,0,0,0,1,0,pin25
chr5+14427861,0,0,0,0,0,0,1,0,pin25
chr5+14590462,0,0,0,0,0,0,1,0,pin25
chr5+14594993,0,1,0,0,0,0,0,0,pin25
chr5+154311296,0,1,0,0,0,0,0,0,pin25
chr5+155117985,0,0,1,0,0,0,0,0,pin25
chr5+156916507,0,1,0,0,0,0,0,0,pin25
chr5+156932893,0,0,0,0,0,0,1,0,pin25
chr5+156939442,0,0,0,0,0,0,1,0,pin25
chr5+157155457,0,1,0,0,0,0,0,0,pin25
chr5+160506604,0,0,0,0,0,0,1,0,pin25
chr5+16628107,0,1,0,0,0,0,0,0,pin25
chr5+173745778,0,0,0,1,0,0,0,0,pin25
chr5+175028721,0,0,1,0,0,0,0,0,pin25
chr5+175535587,0,0,0,0,0,0,1,0,pin25
chr5+179678157,0,0,0,1,0,0,0,0,pin25
chr5+32138789,0,0,0,0,0,0,1,0,pin25
chr5+32210436,0,1,0,0,0,0,0,0,pin25
chr5+34243499,0,0,0,0,0,0,1,0,pin25
chr5+35789318,0,1,0,0,0,0,0,0,pin25
chr5+35810213,0,0,0,0,0,0,0,1,pin25
chr5+35829189,0,1,0,0,0,0,0,0,pin25
chr5+36153344,0,1,0,0,0,0,0,0,pin25
chr5+36606739,0,0,0,0,0,0,1,0,pin25
chr5+37371704,0,1,0,0,0,0,0,0,pin25
chr5+39205371,0,0,0,0,0,0,1,0,pin25
chr5+394118,0,0,0,0,0,0,0,1,pin25
chr5+39631736,0,0,1,0,0,0,0,0,pin25
chr5+410215,0,0,0,0,0,0,1,0,pin25
chr5+41879889,0,1,0,0,0,0,0,0,pin25
chr5+50593089,0,0,1,0,0,0,0,0,pin25
chr5+55036465,0,1,0,0,0,0,0,0,pin25
chr5+55591721,0,1,0,0,0,0,0,0,pin25
chr5+55759838,0,1,0,0,0,0,0,0,pin25
chr5+55855807,0,0,0,0,0,0,1,0,pin25
chr5+56126276,0,1,0,0,0,0,0,0,pin25
chr5+59128956,0,0,0,0,0,0,1,0,pin25
chr5+59129593,0,1,0,0,0,0,0,0,pin25
chr5+60578972,0,1,0,0,0,0,0,0,pin25
chr5+62234928,0,0,0,0,0,0,1,0,pin25
chr5+62573244,0,0,0,0,0,0,1,0,pin25
chr5+65036830,0,0,0,1,0,0,0,0,pin25
chr5+6626464,0,0,1,0,0,0,0,0,pin25
chr5+66822559,0,0,0,0,0,0,1,0,pin25
chr5+66829729,0,0,0,0,0,1,0,0,pin25
chr5+6735729,0,1,0,0,0,0,0,0,pin25
chr5+73564620,0,0,0,0,0,0,1,0,pin25
chr5+75324382,0,0,0,0,0,0,1,0,pin25
chr5+80867638,0,0,0,0,0,0,1,0,pin25
chr5+81852532,0,0,0,0,0,0,1,0,pin25
chr5+94797414,0,0,0,0,0,0,1,0,pin25
chr5+95810974,0,0,0,0,0,0,1,0,pin25
chr5+96067056,0,0,0,0,0,0,1,0,pin25
chr5+96177998,0,0,1,0,0,0,0,0,pin25
chr5+96199735,0,0,0,0,0,0,1,0,pin25
chr5+96600010,0,0,0,0,0,0,1,0,pin25
chr5+96809247,0,0,0,0,0,0,1,0,pin25
chr6-105797868,0,0,0,0,0,0,1,0,pin25
chr6-106122547,0,0,0,0,0,0,1,0,pin25
chr6-106163839,0,0,0,0,0,0,1,0,pin25
chr6-10757861,0,0,1,0,0,0,0,0,pin25
chr6-108882658,0,0,0,0,0,0,1,0,pin25
chr6-11670108,0,0,0,0,0,0,1,0,pin25
chr6-11730911,0,0,0,0,0,0,1,0,pin25
chr6-11769649,0,0,0,0,0,0,1,0,pin25
chr6-118811267,0,0,0,0,0,1,0,0,pin25
chr6-12010231,0,0,0,0,0,0,1,0,pin25
chr6-12060743,0,0,0,0,0,0,1,0,pin25
chr6-125807738,0,0,0,1,0,0,0,0,pin25
chr6-127344517,0,0,0,0,0,0,1,0,pin25
chr6-127547400,0,0,0,0,0,0,1,0,pin25
chr6-127813029,0,0,1,0,0,0,0,0,pin25
chr6-127881619,0,0,1,0,0,0,0,0,pin25
chr6-127894610,0,0,0,0,0,0,1,0,pin25
chr6-127900429,0,0,1,0,0,0,0,0,pin25
chr6-130678583,0,0,1,0,0,0,0,0,pin25
chr6-135159151,0,0,1,0,0,0,0,0,pin25
chr6-135566152,0,0,0,0,0,0,1,0,pin25
chr6-136591331,0,1,0,0,0,0,0,0,pin25
chr6-137861173,0,4,0,0,0,0,0,0,pin25
chr6-137973292,0,0,0,0,0,0,1,0,pin25
chr6-142857524,0,0,0,0,0,0,1,0,pin25
chr6-144729830,0,0,0,0,0,0,1,0,pin25
chr6-14706216,0,0,0,0,0,0,1,0,pin25
chr6-147280962,0,0,0,0,0,0,1,0,pin25
chr6-14786125,0,0,0,0,0,0,1,0,pin25
chr6-149484132,0,0,1,0,0,0,0,0,pin25
chr6-15411942,0,0,0,0,0,0,1,0,pin25
chr6-154205386,0,0,1,0,0,0,0,0,pin25
chr6-154244977,0,0,0,0,0,0,1,0,pin25
chr6-157763292,0,0,0,0,0,0,1,0,pin25
chr6-157814300,0,1,0,0,0,0,0,0,pin25
chr6-161054427,0,0,1,0,0,0,0,0,pin25
chr6-162131328,0,0,0,0,0,1,0,0,pin25
chr6-16482445,0,0,0,0,0,0,1,0,pin25
chr6-21164103,0,0,0,0,0,0,1,0,pin25
chr6-221133,0,1,0,0,0,0,0,0,pin25
chr6-25140718,0,0,0,0,0,0,1,0,pin25
chr6-26172735,0,0,0,0,0,0,1,0,pin25
chr6-2859790,0,0,0,0,0,0,1,0,pin25
chr6-3075732,0,0,0,0,0,0,1,0,pin25
chr6-30758245,0,0,0,0,0,0,1,0,pin25
chr6-30814840,0,0,0,0,0,0,1,0,pin25
chr6-32628640,0,0,0,3,0,0,0,0,pin25
chr6-33585150,0,0,0,0,0,0,1,0,pin25
chr6-34657695,0,0,0,0,0,0,1,0,pin25
chr6-35328289,0,0,0,0,0,0,1,0,pin25
chr6-37186618,0,0,0,0,0,0,1,0,pin25
chr6-37501826,0,0,0,0,0,0,1,0,pin25
chr6-38720830,0,0,0,0,0,0,1,0,pin25
chr6-41071388,0,0,0,0,0,0,1,0,pin25
chr6-41200107,0,0,0,0,0,0,1,0,pin25
chr6-42171720,0,0,1,0,0,0,0,0,pin25
chr6-42391301,0,0,0,0,0,0,1,0,pin25
chr6-44640242,0,0,0,1,0,0,0,0,pin25
chr6-44663606,0,0,0,0,0,0,1,0,pin25
chr6-446842,0,0,0,0,0,0,1,0,pin25
chr6-45801236,0,1,0,0,0,0,0,0,pin25
chr6-45822081,0,0,0,0,0,0,1,0,pin25
chr6-474587,0,0,0,0,0,0,1,0,pin25
chr6-52891588,0,0,0,0,0,0,1,0,pin25
chr6-6652646,0,0,0,0,0,0,1,0,pin25
chr6-69813271,0,0,0,0,0,0,1,0,pin25
chr6-69938849,0,1,0,0,0,0,0,0,pin25
chr6-72620713,0,1,0,0,0,0,0,0,pin25
chr6-73309438,0,0,0,0,0,0,1,0,pin25
chr6-73696609,0,0,0,0,0,0,1,0,pin25
chr6-80454739,0,0,0,0,0,2,0,0,pin25
chr6-85415624,0,0,0,0,0,0,1,0,pin25
chr6-87151989,0,1,0,0,0,0,0,0,pin25
chr6-87156601,0,1,0,0,0,0,0,0,pin25
chr6-90025463,0,0,0,0,0,0,1,0,pin25
chr6+106100812,0,0,0,0,0,0,1,0,pin25
chr6+106520716,0,0,0,0,0,0,1,0,pin25
chr6+106614773,0,0,1,0,0,0,0,0,pin25
chr6+111749629,0,0,0,0,0,0,1,0,pin25
chr6+111868912,0,0,0,0,0,0,1,0,pin25
chr6+130516486,0,1,0,0,0,0,0,0,pin25
chr6+132813451,0,1,0,0,0,0,0,0,pin25
chr6+135119145,0,0,0,0,0,0,1,0,pin25
chr6+138817635,0,0,0,0,0,0,1,0,pin25
chr6+138818266,0,0,0,0,0,0,1,0,pin25
chr6+140578274,0,0,0,0,0,0,1,0,pin25
chr6+142915541,0,0,0,0,0,0,1,0,pin25
chr6+144338945,0,0,1,0,0,0,0,0,pin25
chr6+145017976,0,0,0,0,0,0,1,0,pin25
chr6+14711839,0,0,0,0,0,0,1,0,pin25
chr6+15019891,0,0,0,0,0,0,1,0,pin25
chr6+15130900,0,0,0,0,0,0,1,0,pin25
chr6+15407552,0,0,0,0,0,0,1,0,pin25
chr6+15438794,0,0,0,0,0,0,1,0,pin25
chr6+154456443,0,0,1,0,0,0,0,0,pin25
chr6+15769369,0,0,0,0,0,0,1,0,pin25
chr6+158651580,1,0,0,0,0,0,0,0,pin25
chr6+158870315,0,2,0,0,0,0,0,0,pin25
chr6+162137639,0,0,0,0,0,0,1,0,pin25
chr6+16473802,0,0,0,0,0,0,1,0,pin25
chr6+16473937,0,0,0,0,0,0,1,0,pin25
chr6+16669816,0,0,0,0,0,0,1,0,pin25
chr6+168961031,0,1,0,0,0,0,0,0,pin25
chr6+18151856,0,1,0,0,0,0,0,0,pin25
chr6+18403405,0,1,0,0,0,0,0,0,pin25
chr6+21060697,0,0,0,0,0,0,1,0,pin25
chr6+21264334,0,0,1,0,0,0,0,0,pin25
chr6+25167201,0,0,0,0,0,0,1,0,pin25
chr6+25919582,0,0,0,0,0,0,1,0,pin25
chr6+27473756,0,0,0,0,4,0,0,0,pin25
chr6+27837558,0,0,0,0,0,0,1,0,pin25
chr6+30766754,0,0,0,0,0,0,1,0,pin25
chr6+30772867,0,1,0,0,0,0,0,0,pin25
chr6+30788378,0,0,0,0,0,0,1,0,pin25
chr6+30791097,0,1,0,0,0,0,0,0,pin25
chr6+31583118,0,0,0,0,0,0,1,0,pin25
chr6+31664472,0,0,0,0,0,0,1,0,pin25
chr6+31817641,0,1,0,0,0,0,0,0,pin25
chr6+32842211,0,0,0,0,0,0,1,0,pin25
chr6+33419373,0,0,0,0,0,0,1,0,pin25
chr6+35438265,0,1,0,0,0,0,0,0,pin25
chr6+35636928,0,1,0,0,0,0,0,0,pin25
chr6+35718461,0,0,0,0,0,0,1,0,pin25
chr6+37183135,0,0,0,0,0,1,0,0,pin25
chr6+37490043,0,0,0,0,0,0,1,0,pin25
chr6+38756372,0,0,0,1,0,0,0,0,pin25
chr6+41071574,0,0,0,0,0,0,1,0,pin25
chr6+41970687,0,0,0,0,0,0,1,0,pin25
chr6+42033226,0,0,0,0,0,0,1,0,pin25
chr6+42047987,0,0,0,0,1,0,0,0,pin25
chr6+42101825,0,0,0,0,0,0,1,0,pin25
chr6+42341783,0,0,0,0,0,0,1,0,pin25
chr6+42388665,0,2,0,0,0,0,0,0,pin25
chr6+45327441,0,0,1,0,0,0,0,0,pin25
chr6+45378762,0,1,0,0,0,0,0,0,pin25
chr6+45585614,0,0,0,0,0,0,1,0,pin25
chr6+45712055,0,0,1,0,0,0,0,0,pin25
chr6+45802776,0,0,0,0,0,0,1,0,pin25
chr6+45821729,0,0,0,0,0,0,1,0,pin25
chr6+4668350,0,0,0,0,0,0,1,0,pin25
chr6+476056,0,0,0,0,0,0,1,0,pin25
chr6+52981274,0,1,0,0,0,0,0,0,pin25
chr6+53021531,0,0,0,0,0,0,1,0,pin25
chr6+53344838,0,1,0,0,0,0,0,0,pin25
chr6+6656342,0,0,0,0,0,0,1,0,pin25
chr6+69816638,0,0,0,0,0,0,1,0,pin25
chr6+73026593,0,0,0,0,2,0,0,0,pin25
chr6+7746131,0,0,0,0,0,0,1,0,pin25
chr6+80003822,0,0,0,0,0,0,1,0,pin25
chr6+8064926,0,0,1,0,0,0,0,0,pin25
chr6+83860785,0,0,1,0,0,0,0,0,pin25
chr6+85403104,0,0,0,0,0,0,1,0,pin25
chr6+87652805,0,0,0,0,0,0,1,0,pin25
chr6+90195569,0,0,0,0,0,0,1,0,pin25
chr7-100126495,0,0,0,0,0,0,1,0,pin25
chr7-101464372,0,0,1,0,0,0,0,0,pin25
chr7-106072622,0,0,0,0,0,0,1,0,pin25
chr7-106426687,0,0,0,0,0,0,1,0,pin25
chr7-111081899,0,0,0,0,1,0,0,0,pin25
chr7-114790617,0,0,0,0,0,0,1,0,pin25
chr7-120955658,0,0,0,0,0,0,1,0,pin25
chr7-122683127,0,0,1,0,0,0,0,0,pin25
chr7-129530105,0,0,1,0,0,0,0,0,pin25
chr7-130980927,0,1,0,0,0,0,0,0,pin25
chr7-131011758,0,1,0,0,0,0,0,0,pin25
chr7-131011945,0,0,1,0,0,0,0,0,pin25
chr7-132431020,0,0,0,0,0,0,1,0,pin25
chr7-133737202,1,0,0,0,0,0,0,0,pin25
chr7-135149290,0,0,0,0,0,0,1,0,pin25
chr7-137872220,0,1,0,0,0,0,0,0,pin25
chr7-149422340,0,0,0,0,0,0,1,0,pin25
chr7-155277122,0,0,0,0,0,0,1,0,pin25
chr7-155283103,0,0,0,1,0,0,0,0,pin25
chr7-155284802,0,0,0,0,0,0,1,0,pin25
chr7-1568714,0,0,0,0,0,0,1,0,pin25
chr7-156891117,0,0,0,0,0,0,1,0,pin25
chr7-17375527,0,1,0,0,0,0,0,0,pin25
chr7-17402602,0,0,1,0,0,0,0,0,pin25
chr7-21339271,0,0,0,0,0,0,1,0,pin25
chr7-21683828,0,0,0,0,0,0,1,0,pin25
chr7-22715908,0,0,1,0,0,0,0,0,pin25
chr7-24800716,0,1,0,0,0,0,0,0,pin25
chr7-24864558,0,0,0,0,0,0,1,0,pin25
chr7-29034741,0,0,0,0,0,0,1,0,pin25
chr7-30147788,0,0,0,0,0,0,1,0,pin25
chr7-30476262,0,1,0,0,0,0,0,0,pin25
chr7-30476442,0,0,0,0,0,0,1,0,pin25
chr7-32906171,0,1,0,0,0,0,0,0,pin25
chr7-50265414,0,1,0,0,0,0,0,0,pin25
chr7-5699331,0,0,1,0,0,0,0,0,pin25
chr7-586962,0,0,0,0,3,0,0,0,pin25
chr7-601357,0,0,0,0,0,0,1,0,pin25
chr7-603329,0,0,0,0,0,0,1,0,pin25
chr7-6060352,0,0,0,0,0,0,1,0,pin25
chr7-618739,0,0,0,2,0,0,0,0,pin25
chr7-619163,0,0,0,0,0,1,0,0,pin25
chr7-64686474,0,0,0,0,0,0,1,0,pin25
chr7-64793689,0,0,0,0,0,0,1,0,pin25
chr7-66629992,0,0,0,0,0,0,1,0,pin25
chr7-66849701,0,0,0,0,0,0,1,0,pin25
chr7-68635874,0,0,1,0,0,0,0,0,pin25
chr7-74651553,0,0,0,0,0,0,1,0,pin25
chr7-8131767,0,0,0,0,0,0,1,0,pin25
chr7-8176036,0,0,0,0,0,0,1,0,pin25
chr7-92627061,0,0,0,0,0,0,1,0,pin25
chr7-92627784,0,0,1,0,0,0,0,0,pin25
chr7-92957588,0,0,0,0,0,0,1,0,pin25
chr7-99326817,0,0,0,0,0,0,1,0,pin25
chr7+100210923,0,0,0,0,0,0,1,0,pin25
chr7+100545373,0,0,0,0,0,0,1,0,pin25
chr7+100546598,0,0,0,0,0,0,1,0,pin25
chr7+102427231,0,0,1,0,0,0,0,0,pin25
chr7+104422106,0,0,1,0,0,0,0,0,pin25
chr7+104956906,0,0,1,0,0,0,0,0,pin25
chr7+104958118,0,0,0,0,0,0,1,0,pin25
chr7+104958416,0,0,0,1,0,0,0,0,pin25
chr7+106283674,0,0,0,0,0,0,1,0,pin25
chr7+108290236,0,0,0,0,0,0,1,0,pin25
chr7+112449703,0,0,0,0,0,0,1,0,pin25
chr7+1130077,0,0,0,0,1,0,0,0,pin25
chr7+113206184,0,0,1,0,0,0,0,0,pin25
chr7+128860694,0,0,2,0,0,0,0,0,pin25
chr7+129319389,0,0,0,0,1,0,0,0,pin25
chr7+129369375,0,0,0,0,0,0,1,0,pin25
chr7+131189448,0,0,1,0,0,0,0,0,pin25
chr7+132432170,0,0,1,0,0,0,0,0,pin25
chr7+133483740,0,1,0,0,0,0,0,0,pin25
chr7+139111280,0,0,0,0,0,0,1,0,pin25
chr7+140165440,0,0,1,0,0,0,0,0,pin25
chr7+140229106,0,1,0,0,0,0,0,0,pin25
chr7+143264149,0,0,0,0,0,0,1,0,pin25
chr7+150668428,0,0,0,0,0,0,1,0,pin25
chr7+155200002,0,0,0,0,1,0,0,0,pin25
chr7+157477628,0,0,0,0,0,0,1,0,pin25
chr7+158985005,0,0,1,0,0,0,0,0,pin25
chr7+17140018,0,0,0,0,0,0,1,0,pin25
chr7+17168370,0,0,0,0,0,0,1,0,pin25
chr7+17494019,0,1,0,0,0,0,0,0,pin25
chr7+18862012,0,0,0,0,0,0,1,0,pin25
chr7+21354776,0,0,0,0,0,0,1,0,pin25
chr7+21356735,0,1,0,0,0,0,0,0,pin25
chr7+22173393,0,0,0,0,0,0,1,0,pin25
chr7+24898638,0,0,0,0,0,0,1,0,pin25
chr7+26154477,0,0,0,0,3,0,0,0,pin25
chr7+26155574,0,0,1,0,0,0,0,0,pin25
chr7+26632898,0,0,0,0,0,1,0,0,pin25
chr7+27931858,0,0,1,0,0,0,0,0,pin25
chr7+2955984,0,0,0,0,0,0,1,0,pin25
chr7+30025848,0,1,0,0,0,0,0,0,pin25
chr7+30253276,0,1,0,0,0,0,0,0,pin25
chr7+30476316,0,0,0,0,0,0,1,0,pin25
chr7+3107661,0,1,0,0,0,0,0,0,pin25
chr7+3670214,0,0,0,0,0,0,1,0,pin25
chr7+37312631,0,0,1,0,0,0,0,0,pin25
chr7+38305899,0,0,0,0,0,0,1,0,pin25
chr7+38358131,0,0,0,0,0,0,1,0,pin25
chr7+39438004,0,0,0,0,0,1,0,0,pin25
chr7+50252212,0,0,0,0,0,0,1,0,pin25
chr7+50350436,0,0,0,0,0,0,1,0,pin25
chr7+618431,0,0,0,0,0,0,1,0,pin25
chr7+65475677,0,0,0,0,0,0,1,0,pin25
chr7+66681333,0,1,0,0,0,0,0,0,pin25
chr7+74633222,0,0,1,0,0,0,0,0,pin25
chr7+74654991,1,0,0,0,0,0,0,0,pin25
chr7+7639703,0,0,0,0,0,0,1,0,pin25
chr7+8126739,0,0,0,0,0,0,1,0,pin25
chr7+95609407,0,0,0,0,0,0,1,0,pin25
chr7+99466652,0,0,0,0,0,0,1,0,pin25
chr8-100559592,0,0,0,0,0,0,1,0,pin25
chr8-101107884,0,0,0,0,0,1,0,0,pin25
chr8-101206945,0,0,0,0,0,0,1,0,pin25
chr8-101701932,0,0,1,0,0,0,0,0,pin25
chr8-102065995,0,0,1,0,0,0,0,0,pin25
chr8-102566411,0,1,0,0,0,0,0,0,pin25
chr8-104665060,0,0,0,0,0,0,1,0,pin25
chr8-106622064,0,0,0,0,0,0,1,0,pin25
chr8-115446658,0,0,1,0,0,0,0,0,pin25
chr8-116877384,0,0,0,0,0,0,1,0,pin25
chr8-11804131,0,0,0,0,0,0,1,0,pin25
chr8-124309842,0,0,1,0,0,0,0,0,pin25
chr8-124762575,0,1,0,0,0,0,0,0,pin25
chr8-128006548,0,0,0,0,0,0,1,0,pin25
chr8-128082597,0,0,0,0,0,0,1,0,pin25
chr8-128105004,0,0,0,0,0,0,1,0,pin25
chr8-133073476,0,0,0,0,0,0,1,0,pin25
chr8-133501158,0,0,1,0,0,0,0,0,pin25
chr8-134685958,0,0,0,0,0,0,1,0,pin25
chr8-13681731,0,0,0,0,0,0,1,0,pin25
chr8-141127969,0,1,0,0,0,0,0,0,pin25
chr8-141129634,0,1,0,0,0,0,0,0,pin25
chr8-143548459,0,0,0,0,0,0,1,0,pin25
chr8-144390112,0,0,1,0,0,0,0,0,pin25
chr8-18583439,0,0,0,0,0,0,1,0,pin25
chr8-19215406,0,0,0,0,0,0,1,0,pin25
chr8-19472043,0,0,1,0,0,0,0,0,pin25
chr8-19588596,0,1,0,0,0,0,0,0,pin25
chr8-1972454,0,0,1,0,0,0,0,0,pin25
chr8-2110995,0,1,0,0,0,0,0,0,pin25
chr8-21913606,0,0,1,0,0,0,0,0,pin25
chr8-21959854,0,0,0,1,0,0,0,0,pin25
chr8-22168133,0,0,0,0,0,0,1,0,pin25
chr8-27774023,0,0,0,0,0,0,0,1,pin25
chr8-29521539,0,0,0,0,0,0,1,0,pin25
chr8-29556443,0,0,0,0,0,0,1,0,pin25
chr8-29990491,0,0,0,0,0,0,1,0,pin25
chr8-32793388,0,0,1,0,0,0,0,0,pin25
chr8-37737451,0,0,0,1,0,0,0,0,pin25
chr8-37891424,0,0,0,0,0,0,1,0,pin25
chr8-38358396,0,0,0,0,0,0,1,0,pin25
chr8-38407673,0,0,0,1,0,0,0,0,pin25
chr8-38900796,0,0,1,0,0,0,0,0,pin25
chr8-42037797,0,0,0,0,0,0,1,0,pin25
chr8-42272130,0,1,0,0,0,0,0,0,pin25
chr8-42740753,0,0,1,0,0,0,0,0,pin25
chr8-47601838,0,1,0,0,0,0,0,0,pin25
chr8-60756265,0,0,1,0,0,0,0,0,pin25
chr8-64655033,0,0,0,0,0,0,1,0,pin25
chr8-67062700,0,0,0,0,0,0,1,0,pin25
chr8-81097067,0,0,0,0,0,0,1,0,pin25
chr8-8238618,0,1,0,0,0,0,0,0,pin25
chr8-8287296,0,0,0,0,0,0,1,0,pin25
chr8-8381511,0,0,0,0,0,0,1,0,pin25
chr8-86343730,0,0,1,0,0,0,0,0,pin25
chr8-8872060,0,0,0,0,0,0,1,0,pin25
chr8-90644422,0,0,1,0,0,0,0,0,pin25
chr8-97753714,0,0,0,0,0,0,1,0,pin25
chr8-97799351,0,0,1,0,0,0,0,0,pin25
chr8+101154549,0,0,0,0,0,0,1,0,pin25
chr8+102790163,0,0,0,0,0,0,1,0,pin25
chr8+102808583,1,0,0,0,0,0,0,0,pin25
chr8+116473357,0,1,0,0,0,0,0,0,pin25
chr8+116876896,0,0,0,0,0,0,1,0,pin25
chr8+11801967,0,0,1,0,0,0,0,0,pin25
chr8+11854929,0,1,0,0,0,0,0,0,pin25
chr8+120612231,0,1,0,0,0,0,0,0,pin25
chr8+122800377,0,0,0,0,0,0,1,0,pin25
chr8+123477250,0,0,0,0,0,0,1,0,pin25
chr8+123521237,0,1,0,0,0,0,0,0,pin25
chr8+124434695,0,0,1,0,0,0,0,0,pin25
chr8+124630846,0,0,0,1,0,0,0,0,pin25
chr8+125314643,0,0,0,0,0,0,1,0,pin25
chr8+125608814,0,0,0,0,0,0,1,0,pin25
chr8+127971027,0,0,0,0,0,0,1,0,pin25
chr8+127979881,0,1,0,0,0,0,0,0,pin25
chr8+128281869,0,0,0,0,0,1,0,0,pin25
chr8+128672940,1,0,0,0,0,0,0,0,pin25
chr8+133064467,0,0,0,0,0,0,1,0,pin25
chr8+133573239,0,0,1,0,0,0,0,0,pin25
chr8+141131506,0,0,0,0,0,0,1,0,pin25
chr8+141169084,0,0,1,0,0,0,0,0,pin25
chr8+21551217,0,0,0,0,0,0,1,0,pin25
chr8+22061363,0,0,0,0,0,0,1,0,pin25
chr8+22303297,0,0,0,0,0,0,1,0,pin25
chr8+29519902,0,0,0,0,0,1,0,0,pin25
chr8+30074695,0,0,1,0,0,0,0,0,pin25
chr8+30726768,0,0,0,0,0,0,1,0,pin25
chr8+41578906,0,0,0,0,0,0,1,0,pin25
chr8+42084725,0,0,1,0,0,0,0,0,pin25
chr8+47600152,0,1,0,0,0,0,0,0,pin25
chr8+58221299,0,0,1,0,0,0,0,0,pin25
chr8+60817714,0,1,0,0,0,0,0,0,pin25
chr8+60885845,0,0,1,0,0,0,0,0,pin25
chr8+61013334,0,0,1,0,0,0,0,0,pin25
chr8+61699271,0,0,1,0,0,0,0,0,pin25
chr8+65641380,0,0,0,0,0,0,1,0,pin25
chr8+70140398,0,1,0,0,0,0,0,0,pin25
chr8+73293562,0,0,0,0,0,0,1,0,pin25
chr8+76956442,0,1,0,0,0,0,0,0,pin25
chr8+80327322,0,0,1,0,0,0,0,0,pin25
chr8+94391345,0,1,0,0,0,0,0,0,pin25
chr8+9907794,0,0,0,0,0,0,1,0,pin25
chr9-109884590,0,0,0,0,0,0,1,0,pin25
chr9-109974048,0,0,0,0,0,0,1,0,pin25
chr9-113351134,0,1,0,0,0,0,0,0,pin25
chr9-114373933,0,1,0,0,0,0,0,0,pin25
chr9-121202705,0,0,0,0,0,0,1,0,pin25
chr9-124216523,0,0,0,0,0,0,1,0,pin25
chr9-124574514,0,0,0,1,0,0,0,0,pin25
chr9-127956185,0,0,0,0,0,0,1,0,pin25
chr9-128901906,0,0,0,0,1,0,0,0,pin25
chr9-129139705,0,0,0,0,0,0,1,0,pin25
chr9-129261446,0,1,0,0,0,0,0,0,pin25
chr9-129453221,0,0,0,0,0,0,1,0,pin25
chr9-129887065,0,1,0,0,0,0,0,0,pin25
chr9-129946562,0,0,1,0,0,0,0,0,pin25
chr9-131732953,0,0,0,0,0,0,1,0,pin25
chr9-132405946,0,0,1,0,0,0,0,0,pin25
chr9-135926831,0,0,0,0,0,0,1,0,pin25
chr9-137085897,0,0,0,0,0,0,1,0,pin25
chr9-14275065,0,0,0,0,0,0,1,0,pin25
chr9-14693921,0,0,0,1,0,0,0,0,pin25
chr9-15423466,0,1,0,0,0,0,0,0,pin25
chr9-15491573,0,0,0,0,0,0,1,0,pin25
chr9-19523693,0,1,0,0,0,0,0,0,pin25
chr9-19976272,0,0,0,0,0,0,1,0,pin25
chr9-20208488,0,0,0,0,0,0,1,0,pin25
chr9-27463170,0,1,0,0,0,0,0,0,pin25
chr9-27732948,0,1,0,0,0,0,0,0,pin25
chr9-3527818,0,0,0,0,0,0,1,0,pin25
chr9-36489145,0,0,0,0,0,0,1,0,pin25
chr9-37146866,0,0,0,0,0,0,1,0,pin25
chr9-4953451,0,0,0,0,0,0,1,0,pin25
chr9-63024042,0,0,0,0,0,1,0,0,pin25
chr9-6411867,0,1,0,0,0,0,0,0,pin25
chr9-68641232,0,0,0,0,0,0,1,0,pin25
chr9-68650494,0,1,0,0,0,0,0,0,pin25
chr9-68975586,0,0,0,0,0,0,1,0,pin25
chr9-72540807,0,0,0,0,0,0,1,0,pin25
chr9-76530785,0,1,0,0,0,0,0,0,pin25
chr9-77460786,0,0,0,0,0,0,1,0,pin25
chr9-84295602,0,0,0,0,0,0,1,0,pin25
chr9-84295729,0,0,3,0,0,0,0,0,pin25
chr9-84762350,0,0,0,0,0,0,1,0,pin25
chr9-89407421,0,0,0,0,0,0,1,0,pin25
chr9-89643498,0,0,0,0,0,0,1,0,pin25
chr9-89923600,0,0,0,0,0,0,1,0,pin25
chr9-90370509,0,0,0,0,0,0,1,0,pin25
chr9-91023712,0,0,0,0,0,0,1,0,pin25
chr9-91178317,0,0,0,0,0,0,1,0,pin25
chr9-92236256,0,0,1,0,0,0,0,0,pin25
chr9-95168780,0,0,0,0,0,0,1,0,pin25
chr9-95463378,0,1,0,0,0,0,0,0,pin25
chr9-96013577,0,0,1,0,0,0,0,0,pin25
chr9-97985735,0,0,0,1,0,0,0,0,pin25
chr9+107317901,0,0,0,0,0,0,1,0,pin25
chr9+109891996,0,1,0,0,0,0,0,0,pin25
chr9+113352132,0,0,0,0,0,0,1,0,pin25
chr9+114710289,0,0,0,0,0,0,1,0,pin25
chr9+120891182,0,0,0,0,0,0,1,0,pin25
chr9+120929608,0,1,0,0,0,0,0,0,pin25
chr9+121207897,0,0,0,0,0,0,1,0,pin25
chr9+125609797,0,1,0,0,0,0,0,0,pin25
chr9+128093773,0,1,0,0,0,0,0,0,pin25
chr9+128100500,0,0,0,0,0,1,0,0,pin25
chr9+129893155,0,0,0,0,0,0,1,0,pin25
chr9+131731054,0,0,0,0,0,0,1,0,pin25
chr9+131875620,0,0,0,0,0,0,0,1,pin25
chr9+134066864,0,1,0,0,0,0,0,0,pin25
