seqnames,start,end,width,strand,dataSource,GTSP,patient,reads,refGenome,sampleName,timePoint,timePointDays,timePointMonths,posid,inFeature,nearestFeature,nearestFeatureStrand,inFeatureExon,inFeatureSameOrt,nearestFeatureDist,nearestOncoFeature,nearestOncoFeatureDist,nearestOncoFeatureStrand,nearestlymphomaFeature,nearestlymphomaFeatureDist,nearestlymphomaFeatureStrand,cellType
chr2,23927746,23927793,48,+,454,LS-8,pin26,1,hg38,LS-8-0,D-1,-1,-0,chr2+23927746,FALSE,ATAD2B,-,FALSE,FALSE,-631,NCOA1,-656729,+,BCL11A,36523419,-,TCELL
chrX,23959637,23960025,389,-,454,LS-8,pin26,5,hg38,LS-8-0,D-1,-1,-0,chrX-23960025,FALSE,CXorf58,+,FALSE,FALSE,20517,EIF1AX,-3818176,-,MTCP1,131104007,-,TCELL
chrX,23959697,23960025,329,-,454,LS-8,pin26,58,hg38,LS-8-0,D-1,-1,-0,chrX-23960025,FALSE,CXorf58,+,FALSE,FALSE,20517,EIF1AX,-3818176,-,MTCP1,131104007,-,TCELL
chr14,24233321,24233805,485,+,454,LS-8,pin26,1,hg38,LS-8-0,D-1,-1,-0,chr14+24233321,TRUE,GMPR2,+,TRUE,TRUE,0,BCL2L2,921561,+,TCL1A,71476644,-,TCELL
chr10,24895170,24895215,46,-,454,LS-8,pin26,2,hg38,LS-8-0,D-1,-1,-0,chr10-24895215,TRUE,PRTFDC1,-,FALSE,TRUE,-0,ABI1,1851379,-,BMI1,2563729,+,TCELL
chr1,24992578,24992632,55,-,454,LS-8,pin26,1,hg38,LS-8-0,D-1,-1,-0,chr1-24992632,FALSE,RUNX3,-,FALSE,TRUE,-27621,RUNX3,-27621,-,LCK,-7258605,+,TCELL
chr12,25064695,25064795,101,+,454,LS-8,pin26,21,hg38,LS-8-0,D-1,-1,-0,chr12+25064695,TRUE,LRMP,+,FALSE,TRUE,0,LRMP,0,+,ETV6,13169292,+,TCELL
chr6,25170524,25170590,67,+,454,LS-8,pin26,2,hg38,LS-8-0,D-1,-1,-0,chr6+25170524,FALSE,CMAHP,-,FALSE,FALSE,-32131,HIST1H3B,861063,-,BRD2,-7798134,+,TCELL
chr6,25170524,25170724,201,+,454,LS-8,pin26,14,hg38,LS-8-0,D-1,-1,-0,chr6+25170524,FALSE,CMAHP,-,FALSE,FALSE,-32131,HIST1H3B,861063,-,BRD2,-7798134,+,TCELL
chr5,25546211,25546318,108,+,454,LS-8,pin26,3,hg38,LS-8-0,D-1,-1,-0,chr5+25546211,FALSE,LINC02211,+,FALSE,TRUE,243930,CDH10,-901232,-,TLX3,-145763071,+,TCELL
chr3,25663530,25663868,339,-,454,LS-8,pin26,17,hg38,LS-8-0,D-1,-1,-0,chr3-25663868,TRUE,TOP2B,-,FALSE,TRUE,0,TOP2B,0,-,None.found,Inf,None.found,TCELL
chr20,25738448,25738526,79,+,454,LS-8,pin26,4,hg38,LS-8-0,D-1,-1,-0,chr20+25738448,FALSE,LOC105372582,+,FALSE,TRUE,-12758,NKX2-2,-4224421,-,None.found,Inf,None.found,TCELL
chr22,25745123,25745278,156,+,454,LS-8,pin26,7,hg38,LS-8-0,D-1,-1,-0,chr22+25745123,TRUE,MYO18B,+,FALSE,TRUE,0,BCRP3,1091762,+,BCR,2427085,+,TCELL
chr2,25794229,25794264,36,+,454,LS-8,pin26,1,hg38,LS-8-0,D-1,-1,-0,chr2+25794229,TRUE,ASXL2,-,FALSE,FALSE,-0,DNMT3A,-451638,-,BCL11A,34656936,-,TCELL
chr22,26579957,26580158,202,+,454,LS-8,pin26,1,hg38,LS-8-0,D-1,-1,-0,chr22+26579957,TRUE,TPST2,-,FALSE,FALSE,0,MN1,1168318,-,BCR,3261919,+,TCELL
chr9,26956575,26956950,376,+,454,LS-8,pin26,2,hg38,LS-8-0,D-1,-1,-0,chr9+26956575,TRUE,IFT74,+,FALSE,TRUE,0,TEK,-152564,+,JAK2,21828391,+,TCELL
chr8,26971245,26971432,188,-,454,LS-8,pin26,2,hg38,LS-8-0,D-1,-1,-0,chr8-26971432,FALSE,MIR548H4,-,FALSE,TRUE,77419,CLU,625483,-,MYC,-100764000,+,TCELL
chr13,27098703,27098808,106,+,454,LS-8,pin26,5,hg38,LS-8-0,D-1,-1,-0,chr13+27098703,TRUE,USP12,-,FALSE,FALSE,-0,PDX1,-821326,+,CDX2,862213,-,TCELL
chr16,27406423,27406592,170,-,454,LS-8,pin26,108,hg38,LS-8-0,D-1,-1,-0,chr16-27406592,TRUE,IL21R,+,FALSE,FALSE,0,IL21R,0,+,None.found,Inf,None.found,TCELL
chr12,27457701,27457798,98,+,454,LS-8,pin26,5,hg38,LS-8-0,D-1,-1,-0,chr12+27457701,FALSE,SMCO2,+,FALSE,TRUE,-9107,PPFIBP1,-66409,+,ETV6,15562298,+,TCELL
chr6,27479670,27479912,243,-,454,LS-8,pin26,7,hg38,LS-8-0,D-1,-1,-0,chr6-27479912,FALSE,ZNF184,-,FALSE,TRUE,-6793,HIST1H4I,340233,+,BRD2,-5488746,+,TCELL
chr6,27479751,27479912,162,-,454,LS-8,pin26,17,hg38,LS-8-0,D-1,-1,-0,chr6-27479912,FALSE,ZNF184,-,FALSE,TRUE,-6793,HIST1H4I,340233,+,BRD2,-5488746,+,TCELL
chr9,27733558,27733655,98,+,454,LS-8,pin26,5,hg38,LS-8-0,D-1,-1,-0,chr9+27733558,FALSE,C9orf72,-,FALSE,FALSE,-159691,TEK,503379,+,JAK2,22605374,+,TCELL
chr2,27892690,27892933,244,-,454,LS-8,pin26,11,hg38,LS-8-0,D-1,-1,-0,chr2-27892933,TRUE,BABAM2,+,FALSE,FALSE,0,FOSL2,-499977,+,BCL11A,32558232,-,TCELL
chr2,28446863,28446925,63,+,454,LS-8,pin26,1,hg38,LS-8-0,D-1,-1,-0,chr2+28446863,FALSE,FOSL2,+,FALSE,TRUE,32213,FOSL2,32213,+,BCL11A,32004302,-,TCELL
chr12,28552217,28552363,147,-,454,LS-8,pin26,4,hg38,LS-8-0,D-1,-1,-0,chr12-28552363,FALSE,CCDC91,+,FALSE,FALSE,2196,PTHLH,-580379,-,ETV6,16656960,+,TCELL
chr10,28669853,28670292,440,+,454,LS-8,pin26,9,hg38,LS-8-0,D-1,-1,-0,chr10+28669853,FALSE,BAMBI,+,FALSE,TRUE,-7640,MAP3K8,-1764166,+,BMI1,6338367,+,TCELL
chr22,28799698,28799791,94,-,454,LS-8,pin26,14,hg38,LS-8-0,D-1,-1,-0,chr22-28799791,TRUE,XBP1,-,FALSE,TRUE,0,CHEK2,-57956,-,BCR,5481753,+,TCELL
chr16,29011132,29011232,101,+,454,LS-8,pin26,28,hg38,LS-8-0,D-1,-1,-0,chr16+29011132,FALSE,LAT,+,FALSE,TRUE,20348,EIF3C,275401,+,None.found,Inf,None.found,TCELL
chr21,29078031,29078129,99,+,454,LS-8,pin26,3,hg38,LS-8-0,D-1,-1,-0,chr21+29078031,TRUE,MAP3K7CL,+,FALSE,TRUE,0,TIAM1,2040385,-,OLIG2,-3947875,+,TCELL
chr21,29303501,29303549,49,+,454,LS-8,pin26,1,hg38,LS-8-0,D-1,-1,-0,chr21+29303501,TRUE,BACH1,+,FALSE,TRUE,0,TIAM1,1814915,-,OLIG2,-3722405,+,TCELL
chr21,29303501,29303729,229,+,454,LS-8,pin26,24,hg38,LS-8-0,D-1,-1,-0,chr21+29303501,TRUE,BACH1,+,FALSE,TRUE,0,TIAM1,1814915,-,OLIG2,-3722405,+,TCELL
chr17,29705806,29705846,41,+,454,LS-8,pin26,3,hg38,LS-8-0,D-1,-1,-0,chr17+29705806,TRUE,SSH2,-,FALSE,FALSE,-0,TRAF4,954847,+,None.found,Inf,None.found,TCELL
chr17,29705806,29706191,386,+,454,LS-8,pin26,11,hg38,LS-8-0,D-1,-1,-0,chr17+29705806,TRUE,SSH2,-,FALSE,FALSE,-0,TRAF4,954847,+,None.found,Inf,None.found,TCELL
chr13,29954354,29954598,245,+,454,LS-8,pin26,16,hg38,LS-8-0,D-1,-1,-0,chr13+29954354,FALSE,LINC00544,+,FALSE,TRUE,3865,UBL3,-103670,-,CDX2,-1984985,-,TCELL
chr19,30028247,30028384,138,-,454,LS-8,pin26,3,hg38,LS-8-0,D-1,-1,-0,chr19-30028384,FALSE,URI1,+,FALSE,FALSE,11771,CCNE1,204066,+,JUND,-11746727,-,TCELL
chr22,30104924,30105180,257,-,454,LS-8,pin26,5,hg38,LS-8-0,D-1,-1,-0,chr22-30105180,TRUE,HORMAD2,+,FALSE,FALSE,0,MTMR3,74311,+,BCR,6787142,+,TCELL
chr22,30305849,30306163,315,+,454,LS-8,pin26,4,hg38,LS-8-0,D-1,-1,-0,chr22+30305849,TRUE,TBC1D10A,-,FALSE,FALSE,-0,MTMR3,274980,+,BCR,6987811,+,TCELL
chr16,30469765,30469847,83,-,454,LS-8,pin26,4,hg38,LS-8-0,D-1,-1,-0,chr16-30469847,FALSE,ITGAL,+,FALSE,FALSE,-2813,CORO1A,280770,+,None.found,Inf,None.found,TCELL
chr7,30476719,30476756,38,+,454,LS-8,pin26,6,hg38,LS-8-0,D-1,-1,-0,chr7+30476719,TRUE,NOD1,-,FALSE,FALSE,0,NOD1,0,-,None.found,Inf,None.found,TCELL
chr7,30476719,30476915,197,+,454,LS-8,pin26,34,hg38,LS-8-0,D-1,-1,-0,chr7+30476719,TRUE,NOD1,-,FALSE,FALSE,0,NOD1,0,-,None.found,Inf,None.found,TCELL
chr10,30501560,30501728,169,-,454,LS-8,pin26,4,hg38,LS-8-0,D-1,-1,-0,chr10-30501728,FALSE,MAP3K8,+,FALSE,FALSE,39894,MAP3K8,39894,+,BMI1,8170242,+,TCELL
chr16,30586885,30586941,57,+,454,LS-8,pin26,2,hg38,LS-8-0,D-1,-1,-0,chr16+30586885,FALSE,ZNF785,-,FALSE,FALSE,-1113,CORO1A,397808,+,None.found,Inf,None.found,TCELL
chrX,31058276,31058491,216,-,454,LS-8,pin26,18,hg38,LS-8-0,D-1,-1,-0,chrX-31058491,FALSE,FTHL17,-,FALSE,TRUE,12748,TAB3,-169096,-,MTCP1,124005541,-,TCELL
chrX,31058332,31058491,160,-,454,LS-8,pin26,3,hg38,LS-8-0,D-1,-1,-0,chrX-31058491,FALSE,FTHL17,-,FALSE,TRUE,12748,TAB3,-169096,-,MTCP1,124005541,-,TCELL
chr3,31130550,31130789,240,+,454,LS-8,pin26,3,hg38,LS-8-0,D-1,-1,-0,chr3+31130550,FALSE,MIR466,-,FALSE,FALSE,31152,TGFBR2,436407,+,None.found,Inf,None.found,TCELL
chr16,31179276,31179431,156,-,454,LS-8,pin26,1,hg38,LS-8-0,D-1,-1,-0,chr16-31179431,FALSE,FUS,+,FALSE,FALSE,-677,FUS,-677,+,None.found,Inf,None.found,TCELL
chr16,31179302,31179431,130,-,454,LS-8,pin26,8,hg38,LS-8-0,D-1,-1,-0,chr16-31179431,FALSE,FUS,+,FALSE,FALSE,-677,FUS,-677,+,None.found,Inf,None.found,TCELL
chr17,31317124,31317208,85,+,454,LS-8,pin26,7,hg38,LS-8-0,D-1,-1,-0,chr17+31317124,TRUE,"NF1,EVI2A","+,-",TRUE,FALSE,0,NF1,-0,+,None.found,Inf,None.found,TCELL
chr12,31322177,31322252,76,+,454,LS-8,pin26,2,hg38,LS-8-0,D-1,-1,-0,chr12+31322177,TRUE,SINHCAF,-,FALSE,FALSE,0,PTHLH,-3350193,-,ETV6,19426774,+,TCELL
chr15,31435953,31436072,120,+,454,LS-8,pin26,3,hg38,LS-8-0,D-1,-1,-0,chr15+31435953,FALSE,KLF13,+,FALSE,TRUE,287,TRPM1,-274679,-,None.found,Inf,None.found,TCELL
chr22,32475481,32475506,26,+,454,LS-8,pin26,2,hg38,LS-8-0,D-1,-1,-0,chr22+32475481,TRUE,FBXO7,+,FALSE,TRUE,0,TIMP3,-325333,+,BCR,9157443,+,TCELL
chr20,32598119,32598201,83,-,454,LS-8,pin26,1,hg38,LS-8-0,D-1,-1,-0,chr20-32598201,TRUE,NOL4L-DT,+,FALSE,FALSE,-0,ASXL1,158881,+,None.found,Inf,None.found,TCELL
chr17,32905002,32905400,399,-,454,LS-8,pin26,3,hg38,LS-8-0,D-1,-1,-0,chr17-32905400,FALSE,TMEM98,+,FALSE,FALSE,-22508,CDK5R1,414146,+,None.found,Inf,None.found,TCELL
chr9,33305635,33305885,251,+,454,LS-8,pin26,3,hg38,LS-8-0,D-1,-1,-0,chr9+33305635,TRUE,NFX1,+,FALSE,TRUE,0,BAG1,-40873,-,JAK2,28177451,+,TCELL
chr22,33566547,33566863,317,-,454,LS-8,pin26,21,hg38,LS-8-0,D-1,-1,-0,chr22-33566863,TRUE,LARGE1,-,FALSE,TRUE,-0,TIMP3,703821,+,BCR,10248825,+,TCELL
chr21,33935298,33935381,84,-,454,LS-8,pin26,4,hg38,LS-8-0,D-1,-1,-0,chr21-33935381,TRUE,LINC00649,+,FALSE,FALSE,0,IFNGR2,497859,+,RUNX1,852418,-,TCELL
chr21,33937150,33937183,34,-,454,LS-8,pin26,6,hg38,LS-8-0,D-1,-1,-0,chr21-33937183,TRUE,LINC00649,+,FALSE,FALSE,0,IFNGR2,499661,+,RUNX1,850616,-,TCELL
chr21,34546008,34546059,52,-,454,LS-8,pin26,3,hg38,LS-8-0,D-1,-1,-0,chr21-34546059,TRUE,RCAN1,-,FALSE,TRUE,-0,RUNX1,241740,-,RUNX1,241740,-,TCELL
chr19,35212172,35212600,429,-,454,LS-8,pin26,6,hg38,LS-8-0,D-1,-1,-0,chr19-35212600,FALSE,FAM187B,-,FALSE,TRUE,12199,FXYD5,42714,+,JUND,-16930943,-,TCELL
chr11,35281272,35281327,56,+,454,LS-8,pin26,3,hg38,LS-8-0,D-1,-1,-0,chr11+35281272,TRUE,SLC1A2,-,FALSE,FALSE,-0,CD44,48869,+,LMO2,-1388982,-,TCELL
chr14,35405555,35405684,130,-,454,LS-8,pin26,6,hg38,LS-8-0,D-1,-1,-0,chr14-35405684,FALSE,NFKBIA,-,FALSE,TRUE,-929,NFKBIA,-929,-,TCL1A,60304281,-,TCELL
chr17,35538931,35539003,73,-,454,LS-8,pin26,1,hg38,LS-8-0,D-1,-1,-0,chr17-35539003,FALSE,SLFN14,-,FALSE,TRUE,9120,TAF15,-270450,+,None.found,Inf,None.found,TCELL
chr9,35692635,35692703,69,-,454,LS-8,pin26,9,hg38,LS-8-0,D-1,-1,-0,chr9-35692703,FALSE,TPM2,-,FALSE,TRUE,-2646,RMRP,-34684,-,JAK2,30564519,+,TCELL
chr7,35710002,35710191,190,+,454,LS-8,pin26,8,hg38,LS-8-0,D-1,-1,-0,chr7+35710002,FALSE,LOC100506725,+,FALSE,TRUE,-6433,ANLN,-679799,+,None.found,Inf,None.found,TCELL
chr4,36086067,36086095,29,+,454,LS-8,pin26,2,hg38,LS-8-0,D-1,-1,-0,chr4+36086067,TRUE,ARAP2,-,FALSE,FALSE,-0,ARAP2,-0,-,RAP1GDS1,-62175307,+,TCELL
chr4,36086067,36086107,41,+,454,LS-8,pin26,1,hg38,LS-8-0,D-1,-1,-0,chr4+36086067,TRUE,ARAP2,-,FALSE,FALSE,-0,ARAP2,-0,-,RAP1GDS1,-62175307,+,TCELL
chr17,36485465,36485661,197,+,454,LS-8,pin26,1,hg38,LS-8-0,D-1,-1,-0,chr17+36485465,FALSE,ZNHIT3,+,FALSE,TRUE,-1160,AATF,-463408,+,None.found,Inf,None.found,TCELL
chr9,36603281,36603529,249,-,454,LS-8,pin26,3,hg38,LS-8-0,D-1,-1,-0,chr9-36603529,TRUE,MELK,+,FALSE,FALSE,0,PAX5,229744,-,JAK2,31475345,+,TCELL
chr20,36746568,36746641,74,+,454,LS-8,pin26,27,hg38,LS-8-0,D-1,-1,-0,chr20+36746568,FALSE,NDRG3,-,FALSE,FALSE,-429,RBL1,249779,-,None.found,Inf,None.found,TCELL
chr21,36909044,36909155,112,-,454,LS-8,pin26,1,hg38,LS-8-0,D-1,-1,-0,chr21-36909155,TRUE,HLCS,-,FALSE,TRUE,0,DYRK1A,-456416,+,RUNX1,-1859856,-,TCELL
chr22,37566924,37567024,101,+,454,LS-8,pin26,8,hg38,LS-8-0,D-1,-1,-0,chr22+37566924,TRUE,CDC42EP1,+,FALSE,TRUE,-0,CDC42EP1,-0,+,BCR,14248886,+,TCELL
chr4,37598916,37599089,174,+,454,LS-8,pin26,4,hg38,LS-8-0,D-1,-1,-0,chr4+37598916,TRUE,RELL1,-,FALSE,FALSE,-0,KLF3,-1065251,+,RAP1GDS1,-60662458,+,TCELL
chr19,38049096,38049579,484,+,454,LS-8,pin26,4,hg38,LS-8-0,D-1,-1,-0,chr19+38049096,TRUE,SIPA1L3,+,FALSE,TRUE,0,ZNF569,-581637,-,JUND,-19767439,-,TCELL
chr19,38049096,38049583,488,+,454,LS-8,pin26,1,hg38,LS-8-0,D-1,-1,-0,chr19+38049096,TRUE,SIPA1L3,+,FALSE,TRUE,0,ZNF569,-581637,-,JUND,-19767439,-,TCELL
chr7,38359020,38359350,331,+,454,LS-8,pin26,4,hg38,LS-8-0,D-1,-1,-0,chr7+38359020,TRUE,TRG-AS1,+,FALSE,TRUE,0,SFRP4,-442096,-,None.found,Inf,None.found,TCELL
chr21,38778563,38778611,49,-,454,LS-8,pin26,2,hg38,LS-8-0,D-1,-1,-0,chr21-38778611,FALSE,LINC00114,-,FALSE,TRUE,-5133,ETS2,-26694,+,RUNX1,-3729312,-,TCELL
chr20,38874173,38874398,226,+,454,LS-8,pin26,13,hg38,LS-8-0,D-1,-1,-0,chr20+38874173,TRUE,PPP1R16B,+,FALSE,TRUE,-0,PPP1R16B,-0,+,None.found,Inf,None.found,TCELL
chr20,38874173,38874636,464,+,454,LS-8,pin26,1,hg38,LS-8-0,D-1,-1,-0,chr20+38874173,TRUE,PPP1R16B,+,FALSE,TRUE,-0,PPP1R16B,-0,+,None.found,Inf,None.found,TCELL
chr13,38889167,38889280,114,+,454,LS-8,pin26,2,hg38,LS-8-0,D-1,-1,-0,chr13+38889167,FALSE,FREM2,+,FALSE,TRUE,2035,FOXO1,1666495,-,CDX2,-10919798,-,TCELL
chr18,38940551,38940627,77,+,454,LS-8,pin26,1,hg38,LS-8-0,D-1,-1,-0,chr18+38940551,FALSE,MIR924HG,-,FALSE,FALSE,266371,SLC39A6,-2811156,-,BCL2,24182793,-,TCELL
chr22,39091268,39091327,60,-,454,LS-8,pin26,14,hg38,LS-8-0,D-1,-1,-0,chr22-39091327,FALSE,APOBEC3G,+,FALSE,FALSE,3583,PDGFB,132030,-,BCR,15773289,+,TCELL
chr2,39130181,39130467,287,+,454,LS-8,pin26,5,hg38,LS-8-0,D-1,-1,-0,chr2+39130181,FALSE,SOS1,-,FALSE,FALSE,-9717,EIF2AK2,-1973133,-,BCL11A,21320984,-,TCELL
chr5,39187322,39187450,129,+,454,LS-8,pin26,2,hg38,LS-8-0,D-1,-1,-0,chr5+39187322,TRUE,FYB1,-,FALSE,FALSE,-0,DAB2,184350,-,TLX3,-132121960,+,TCELL
chr2,39511100,39511176,77,-,454,LS-8,pin26,13,hg38,LS-8-0,D-1,-1,-0,chr2-39511176,TRUE,LOC728730,+,FALSE,FALSE,0,EIF2AK2,-2354128,-,BCL11A,20939989,-,TCELL
chr12,39624070,39624436,367,+,454,LS-8,pin26,2,hg38,LS-8-0,D-1,-1,-0,chr12+39624070,FALSE,C12orf40,+,FALSE,TRUE,-2095,ARID2,-6105637,+,ETV6,27728667,+,TCELL
chr22,39898074,39898202,129,-,454,LS-8,pin26,10,hg38,LS-8-0,D-1,-1,-0,chr22-39898202,FALSE,GRAP2,+,FALSE,FALSE,-2878,ATF4,375515,+,BCR,16580164,+,TCELL
chr2,39931212,39931290,79,-,454,LS-8,pin26,17,hg38,LS-8-0,D-1,-1,-0,chr2-39931290,TRUE,SLC8A1-AS1,+,FALSE,FALSE,0,EML4,-2238046,+,BCL11A,20519875,-,TCELL
chr4,40192364,40192464,101,-,454,LS-8,pin26,3,hg38,LS-8-0,D-1,-1,-0,chr4-40192464,TRUE,RHOH,+,FALSE,FALSE,0,RHOH,0,+,RAP1GDS1,-58068910,+,TCELL
chr4,40202035,40202258,224,+,454,LS-8,pin26,13,hg38,LS-8-0,D-1,-1,-0,chr4+40202035,TRUE,RHOH,+,FALSE,TRUE,0,RHOH,0,+,RAP1GDS1,-58059339,+,TCELL
chr4,40202700,40202848,149,-,454,LS-8,pin26,13,hg38,LS-8-0,D-1,-1,-0,chr4-40202848,TRUE,RHOH,+,FALSE,FALSE,0,RHOH,0,+,RAP1GDS1,-58058526,+,TCELL
chr15,40308931,40309206,276,+,454,LS-8,pin26,5,hg38,LS-8-0,D-1,-1,-0,chr15+40308931,FALSE,PLCB2,-,FALSE,FALSE,-957,PLCB2,-957,-,None.found,Inf,None.found,TCELL
chr1,40341812,40341940,129,+,454,LS-8,pin26,5,hg38,LS-8-0,D-1,-1,-0,chr1+40341812,FALSE,COL9A2,-,FALSE,FALSE,-24544,RLF,100890,+,TAL1,6874476,-,TCELL
chr15,40764969,40765167,199,+,454,LS-8,pin26,3,hg38,LS-8-0,D-1,-1,-0,chr15+40764969,TRUE,GCHFR,+,FALSE,TRUE,0,SPINT1,-79077,+,None.found,Inf,None.found,TCELL
chr3,40816990,40817141,152,-,454,LS-8,pin26,3,hg38,LS-8-0,D-1,-1,-0,chr3-40817141,FALSE,ZNF621,+,FALSE,FALSE,277346,CTNNB1,-382281,+,None.found,Inf,None.found,TCELL
chr22,41008722,41008865,144,-,454,LS-8,pin26,9,hg38,LS-8-0,D-1,-1,-0,chr22-41008865,FALSE,RBX1,+,FALSE,FALSE,35849,RBX1,35849,+,BCR,17690827,+,TCELL
chr6,41201533,41201674,142,+,454,LS-8,pin26,3,hg38,LS-8-0,D-1,-1,-0,chr6+41201533,FALSE,TREML2,-,FALSE,FALSE,-345,APOBEC2,136641,+,BRD2,8220027,+,TCELL
chr13,41217921,41218076,156,+,454,LS-8,pin26,3,hg38,LS-8-0,D-1,-1,-0,chr13+41217921,TRUE,"LOC101929140,MTRF1","+,-",FALSE,FALSE,-0,FOXO1,-551323,-,CDX2,-13248552,-,TCELL
chr19,41554259,41554320,62,+,454,LS-8,pin26,1,hg38,LS-8-0,D-1,-1,-0,chr19+41554259,TRUE,CEACAM21,+,FALSE,TRUE,0,CEACAM7,119046,-,JUND,-23272602,-,TCELL
chr14,41823449,41823680,232,-,454,LS-8,pin26,7,hg38,LS-8-0,D-1,-1,-0,chr14-41823680,TRUE,LRFN5,+,FALSE,FALSE,-0,FSCB,2680467,-,TCL1A,53886285,-,TCELL
chr22,42243831,42244285,455,-,454,LS-8,pin26,1,hg38,LS-8-0,D-1,-1,-0,chr22-42244285,TRUE,TCF20,-,FALSE,TRUE,0,CYP2D6,-113403,-,BCR,18926247,+,TCELL
chr4,42671157,42671369,213,+,454,LS-8,pin26,8,hg38,LS-8-0,D-1,-1,-0,chr4+42671157,FALSE,ATP8A1,-,FALSE,FALSE,-14051,PHOX2B,-922186,-,RAP1GDS1,-55590217,+,TCELL
chr7,42871169,42871497,329,-,454,LS-8,pin26,6,hg38,LS-8-0,D-1,-1,-0,chr7-42871497,FALSE,C7orf25,-,FALSE,TRUE,37774,GLI3,-634477,-,None.found,Inf,None.found,TCELL
chr7,42912602,42912737,136,-,454,LS-8,pin26,12,hg38,LS-8-0,D-1,-1,-0,chr7-42912737,FALSE,C7orf25,-,FALSE,TRUE,-646,GLI3,-675717,-,None.found,Inf,None.found,TCELL
chr2,43137494,43137701,208,-,454,LS-8,pin26,3,hg38,LS-8-0,D-1,-1,-0,chr2-43137701,FALSE,LINC02580,-,FALSE,TRUE,-35255,ZFP36L2,84699,-,BCL11A,17313464,-,TCELL
chr17,43176070,43176580,511,+,454,LS-8,pin26,5,hg38,LS-8-0,D-1,-1,-0,chr17+43176070,TRUE,NBR1,+,FALSE,TRUE,0,NBR1,0,+,None.found,Inf,None.found,TCELL
chr5,43310798,43310991,194,-,454,LS-8,pin26,6,hg38,LS-8-0,D-1,-1,-0,chr5-43310991,TRUE,HMGCS1,-,FALSE,TRUE,0,GHR,589112,+,TLX3,-127998291,+,TCELL
chr11,43837823,43838302,480,-,454,LS-8,pin26,1,hg38,LS-8-0,D-1,-1,-0,chr11-43838302,TRUE,HSD17B12,+,FALSE,FALSE,-0,ACCS,-227875,+,LMO2,-9946012,-,TCELL
chr18,44598620,44598942,323,+,454,LS-8,pin26,5,hg38,LS-8-0,D-1,-1,-0,chr18+44598620,FALSE,LINC01601,+,FALSE,TRUE,44716,SETBP1,-81551,+,BCL2,18524724,-,TCELL
chr1,44731977,44732100,124,+,454,LS-8,pin26,24,hg38,LS-8-0,D-1,-1,-0,chr1+44731977,FALSE,RNU5D-1,-,FALSE,FALSE,-808,BTBD19,-76503,+,TAL1,2484311,-,TCELL
chr20,44969890,44970039,150,+,454,LS-8,pin26,11,hg38,LS-8-0,D-1,-1,-0,chr20+44969890,TRUE,STK4,+,FALSE,TRUE,0,STK4,0,+,None.found,Inf,None.found,TCELL
chr3,45062011,45062076,66,-,454,LS-8,pin26,4,hg38,LS-8-0,D-1,-1,-0,chr3-45062076,FALSE,CDCP1,-,FALSE,TRUE,20196,ZDHHC3,-85890,-,None.found,Inf,None.found,TCELL
chr6,45323996,45324057,62,-,454,LS-8,pin26,5,hg38,LS-8-0,D-1,-1,-0,chr6-45324057,TRUE,SUPT3H,-,FALSE,TRUE,0,RUNX2,-4258,+,BRD2,12342551,+,TCELL
chr1,45522652,45523121,470,-,454,LS-8,pin26,1,hg38,LS-8-0,D-1,-1,-0,chr1-45523121,FALSE,PRDX1,-,FALSE,TRUE,-230,PRDX1,-230,-,TAL1,1693167,-,TCELL
chr10,45765977,45766297,321,-,454,LS-8,pin26,2,hg38,LS-8-0,D-1,-1,-0,chr10-45766297,TRUE,WASHC2C,+,FALSE,FALSE,-0,NCOA4,238789,-,BMI1,23434811,+,TCELL
chr6,45814550,45814613,64,-,454,LS-8,pin26,1,hg38,LS-8-0,D-1,-1,-0,chr6-45814613,FALSE,CLIC5,-,FALSE,TRUE,83836,RUNX2,263530,+,BRD2,12833107,+,TCELL
chr2,45843255,45843531,277,+,454,LS-8,pin26,2,hg38,LS-8-0,D-1,-1,-0,chr2+45843255,TRUE,PRKCE,+,FALSE,TRUE,0,EPCAM,-1525891,+,BCL11A,14607910,-,TCELL
chr2,46227764,46227819,56,+,454,LS-8,pin26,1,hg38,LS-8-0,D-1,-1,-0,chr2+46227764,FALSE,PRKCE,+,FALSE,TRUE,39773,EPCAM,-1141382,+,BCL11A,14223401,-,TCELL
chr13,46340139,46340188,50,+,454,LS-8,pin26,8,hg38,LS-8-0,D-1,-1,-0,chr13+46340139,FALSE,RUBCNL,-,FALSE,FALSE,1598,LCP1,-157814,-,CDX2,-18370770,-,TCELL
chr21,46666415,46666817,403,+,454,LS-8,pin26,1,hg38,LS-8-0,D-1,-1,-0,chr21+46666415,FALSE,PRMT2,+,FALSE,TRUE,1290,S100B,-61292,-,RUNX1,-11617116,-,TCELL
chr14,46905295,46905427,133,+,454,LS-8,pin26,1,hg38,LS-8-0,D-1,-1,-0,chr14+46905295,TRUE,MDGA2,-,FALSE,FALSE,-0,FSCB,-2397998,-,TCL1A,48804670,-,TCELL
chr19,47093848,47094014,167,-,454,LS-8,pin26,4,hg38,LS-8-0,D-1,-1,-0,chr19-47094014,TRUE,ZC3H4,-,TRUE,TRUE,0,BBC3,126806,-,JUND,-28812357,-,TCELL
