seqnames,start,end,width,strand,dataSource,GTSP,patient,reads,refGenome,sampleName,timePoint,timePointDays,timePointMonths,posid,inFeature,nearestFeature,nearestFeatureStrand,inFeatureExon,inFeatureSameOrt,nearestFeatureDist,nearestOncoFeature,nearestOncoFeatureDist,nearestOncoFeatureStrand,nearestlymphomaFeature,nearestlymphomaFeatureDist,nearestlymphomaFeatureStrand,cellType
chr3,4899892,4899991,100,+,454,LS-10,pin30,3,hg38,LS-10-0,D-1,-1,-0,chr3+4899892,TRUE,BHLHE40-AS1,-,FALSE,FALSE,-0,CNTN4,1841930,+,None.found,Inf,None.found,TCELL
chr17,4968649,4968708,60,+,454,LS-10,pin30,3,hg38,LS-10-0,D-1,-1,-0,chr17+4968649,TRUE,CAMTA2,-,TRUE,FALSE,-0,PFN1,-19562,-,None.found,Inf,None.found,TCELL
chr17,4968706,4968754,49,-,454,LS-10,pin30,4,hg38,LS-10-0,D-1,-1,-0,chr17-4968754,TRUE,CAMTA2,-,TRUE,TRUE,-0,PFN1,-19667,-,None.found,Inf,None.found,TCELL
chr9,4969250,4969279,30,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr9+4969250,FALSE,JAK2,+,FALSE,TRUE,-15834,JAK2,-15834,+,JAK2,-15834,+,TCELL
chr18,5058756,5058822,67,+,454,LS-10,pin30,4,hg38,LS-10-0,D-1,-1,-0,chr18+5058756,FALSE,LINC01892,+,FALSE,TRUE,-22424,EPB41L3,333518,-,BCL2,58064588,-,TCELL
chr20,5080813,5080957,145,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr20+5080813,TRUE,TMEM230,-,FALSE,FALSE,-0,PCNA,34138,-,None.found,Inf,None.found,TCELL
chr3,5197405,5197588,184,-,454,LS-10,pin30,4,hg38,LS-10-0,D-1,-1,-0,chr3-5197588,TRUE,EDEM1,+,FALSE,FALSE,0,CNTN4,2139626,+,None.found,Inf,None.found,TCELL
chr20,5351398,5351806,409,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr20+5351398,FALSE,PROKR2,-,FALSE,FALSE,-34665,PCNA,-224775,-,None.found,Inf,None.found,TCELL
chr10,5427847,5428148,302,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr10+5427847,TRUE,NET1,+,FALSE,TRUE,0,NET1,0,+,KLF6,-1642565,-,TCELL
chr9,5447529,5447694,166,-,454,LS-10,pin30,7,hg38,LS-10-0,D-1,-1,-0,chr9-5447694,FALSE,CD274,+,FALSE,FALSE,-2807,CD274,-2807,+,JAK2,319510,+,TCELL
chr9,5452111,5452321,211,+,454,LS-10,pin30,5,hg38,LS-10-0,D-1,-1,-0,chr9+5452111,TRUE,CD274,+,FALSE,TRUE,0,CD274,0,+,JAK2,323927,+,TCELL
chr18,5456989,5457296,308,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr18+5456989,TRUE,EPB41L3,-,FALSE,FALSE,-0,EPB41L3,-0,-,BCL2,57666355,-,TCELL
chr6,5515694,5515778,85,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr6+5515694,TRUE,FARS2,+,FALSE,TRUE,0,PRPF4B,1450710,+,BRD2,-27452964,+,TCELL
chr19,5545959,5546364,406,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr19+5545959,FALSE,TINCR,-,FALSE,FALSE,12206,RFX2,447203,-,TCF3,-3893629,-,TCELL
chr9,5586816,5587010,195,-,454,LS-10,pin30,11,hg38,LS-10-0,D-1,-1,-0,chr9-5587010,FALSE,PDCD1LG2,+,FALSE,FALSE,15727,PDCD1LG2,15727,+,JAK2,458826,+,TCELL
chr20,5593433,5593472,40,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr20+5593433,TRUE,GPCPD1,-,FALSE,FALSE,0,PCNA,-466810,-,None.found,Inf,None.found,TCELL
chr20,5593811,5594086,276,+,454,LS-10,pin30,3,hg38,LS-10-0,D-1,-1,-0,chr20+5593811,TRUE,GPCPD1,-,FALSE,FALSE,0,PCNA,-467188,-,None.found,Inf,None.found,TCELL
chr20,5658696,5658827,132,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr20+5658696,FALSE,GPCPD1,-,FALSE,FALSE,-47669,PCNA,-532073,-,None.found,Inf,None.found,TCELL
chr11,5691844,5691952,109,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr11+5691844,TRUE,TRIM22,+,FALSE,TRUE,0,RRM1,1552918,+,NUP98,-1894051,-,TCELL
chr7,5693531,5693578,48,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr7+5693531,TRUE,RNF216,-,FALSE,FALSE,-0,RNF216,-0,-,None.found,Inf,None.found,TCELL
chr7,5694787,5694818,32,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr7-5694818,TRUE,RNF216,-,FALSE,TRUE,-0,RNF216,-0,-,None.found,Inf,None.found,TCELL
chr20,5750833,5750996,164,-,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr20-5750996,TRUE,C20orf196,+,FALSE,FALSE,0,PCNA,-624373,-,None.found,Inf,None.found,TCELL
chr19,6038001,6038078,78,-,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr19-6038078,TRUE,RFX2,-,FALSE,TRUE,-0,RFX2,-0,-,TCF3,-4385748,-,TCELL
chr4,6044812,6044839,28,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr4+6044812,TRUE,JAKMIP1,-,FALSE,FALSE,-0,JAKMIP1,-0,-,RAP1GDS1,-92216562,+,TCELL
chr19,6061184,6061371,188,+,454,LS-10,pin30,8,hg38,LS-10-0,D-1,-1,-0,chr19+6061184,TRUE,RFX2,-,FALSE,FALSE,0,RFX2,0,-,TCF3,-4408854,-,TCELL
chr19,6066442,6066477,36,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr19-6066477,TRUE,RFX2,-,FALSE,TRUE,0,RFX2,0,-,TCF3,-4414147,-,TCELL
chr10,6069873,6069973,101,-,454,LS-10,pin30,5,hg38,LS-10-0,D-1,-1,-0,chr10-6069973,FALSE,IL2RA,-,FALSE,TRUE,-7602,IL2RA,-7602,-,KLF6,-2284691,-,TCELL
chrX,6204022,6204491,470,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chrX-6204491,TRUE,NLGN4X,-,FALSE,TRUE,0,MID1,4240817,-,MTCP1,148859541,-,TCELL
chr10,6268015,6268271,257,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr10-6268271,FALSE,PFKFB3,+,FALSE,FALSE,32725,IL2RA,-205900,-,KLF6,-2482989,-,TCELL
chr11,6351372,6351460,89,-,454,LS-10,pin30,3,hg38,LS-10-0,D-1,-1,-0,chr11-6351460,FALSE,CAVIN3,-,FALSE,TRUE,-30949,EIF3F,-1635858,+,LMO1,1872842,-,TCELL
chr11,6356742,6356886,145,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr11+6356742,FALSE,SMPD1,+,FALSE,TRUE,-33670,EIF3F,-1630576,+,LMO1,1867560,-,TCELL
chr12,6427907,6428274,368,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr12+6427907,FALSE,CD27-AS1,-,FALSE,FALSE,11092,LTBR,36335,+,CCND2,2122550,+,TCELL
chr12,6443853,6443926,74,-,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr12-6443926,TRUE,CD27-AS1,-,FALSE,TRUE,-0,NCAPD2,-50204,+,CCND2,2138569,+,TCELL
chr12,6445900,6446070,171,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr12+6445900,TRUE,"CD27-AS1,CD27","-,+",FALSE,FALSE,0,NCAPD2,-48230,+,CCND2,2140543,+,TCELL
chr18,6481499,6481693,195,-,454,LS-10,pin30,4,hg38,LS-10-0,D-1,-1,-0,chr18-6481693,FALSE,LINC01387,+,FALSE,FALSE,-29721,EPB41L3,-852701,-,BCL2,56641651,-,TCELL
chr12,6536190,6536321,132,+,454,LS-10,pin30,8,hg38,LS-10-0,D-1,-1,-0,chr12+6536190,TRUE,GAPDH,+,FALSE,TRUE,0,NCAPD2,4223,+,CCND2,2230833,+,TCELL
chr7,6549229,6549406,178,+,454,LS-10,pin30,3,hg38,LS-10-0,D-1,-1,-0,chr7+6549229,TRUE,GRID2IP,-,FALSE,FALSE,0,PMS2,-540122,-,None.found,Inf,None.found,TCELL
chr10,6583188,6583292,105,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr10+6583188,TRUE,PRKCQ-AS1,+,FALSE,TRUE,-0,IL2RA,-520817,-,KLF6,-2797906,-,TCELL
chr19,6601674,6601883,210,+,454,LS-10,pin30,4,hg38,LS-10-0,D-1,-1,-0,chr19+6601674,FALSE,CD70,-,FALSE,FALSE,-10521,VAV1,-170992,+,TCF3,-4949344,-,TCELL
chr1,6604239,6604471,233,-,454,LS-10,pin30,20,hg38,LS-10-0,D-1,-1,-0,chr1-6604471,FALSE,KLHL21,-,FALSE,TRUE,-1572,ZBTB48,15190,+,LCK,-25646766,+,TCELL
chr10,6606550,6606828,279,-,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr10-6606828,FALSE,LOC101928150,+,FALSE,FALSE,-11886,IL2RA,-544457,-,KLF6,-2821546,-,TCELL
chr19,6655775,6656183,409,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr19+6655775,FALSE,TNFSF14,-,FALSE,FALSE,5476,VAV1,-116891,+,TCF3,-5003445,-,TCELL
chr19,6661373,6661711,339,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr19+6661373,TRUE,TNFSF14,-,TRUE,FALSE,-0,VAV1,-111293,+,TCF3,-5009043,-,TCELL
chr4,6710205,6710395,191,-,454,LS-10,pin30,3,hg38,LS-10-0,D-1,-1,-0,chr4-6710395,FALSE,MRFAP1L1,-,FALSE,TRUE,-515,S100P,13224,+,RAP1GDS1,-91550979,+,TCELL
chr4,6714181,6714244,64,-,454,LS-10,pin30,5,hg38,LS-10-0,D-1,-1,-0,chr4-6714244,FALSE,BLOC1S4,+,FALSE,FALSE,-1869,S100P,17073,+,RAP1GDS1,-91547130,+,TCELL
chr11,6746065,6746182,118,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr11-6746182,FALSE,OR2AG2,-,FALSE,TRUE,21823,EIF3F,-1241136,+,LMO1,1478120,-,TCELL
chr2,6906743,6906772,30,-,454,LS-10,pin30,3,hg38,LS-10-0,D-1,-1,-0,chr2-6906772,FALSE,RNF144A-AS1,-,FALSE,TRUE,5502,SOX11,1205386,+,BCL11A,53544393,-,TCELL
chr17,7023065,7023528,464,-,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr17-7023528,TRUE,BCL6B,+,FALSE,FALSE,0,ALOX12,12791,+,None.found,Inf,None.found,TCELL
chr17,7030213,7030291,79,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr17-7030291,FALSE,BCL6B,+,FALSE,FALSE,648,ALOX12,19554,+,None.found,Inf,None.found,TCELL
chr6,7110168,7110289,122,-,454,LS-10,pin30,3,hg38,LS-10-0,D-1,-1,-0,chr6-7110289,TRUE,RREB1,+,FALSE,FALSE,0,RREB1,0,+,BRD2,-25858369,+,TCELL
chr19,7387357,7387561,205,-,454,LS-10,pin30,10,hg38,LS-10-0,D-1,-1,-0,chr19-7387561,FALSE,ARHGEF18,+,FALSE,FALSE,-7550,VAV1,530194,+,LYL1,5711465,-,TCELL
chr19,7428011,7428055,45,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr19+7428011,TRUE,ARHGEF18,+,FALSE,TRUE,0,ELAVL1,530560,-,LYL1,5671015,-,TCELL
chr2,7435991,7436102,112,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr2-7436102,TRUE,LOC100506274,+,FALSE,FALSE,-0,ID2,-1245879,+,BCL11A,53015063,-,TCELL
chr2,7452759,7452913,155,-,454,LS-10,pin30,3,hg38,LS-10-0,D-1,-1,-0,chr2-7452913,FALSE,LOC100506274,+,FALSE,FALSE,2658,ID2,-1229068,+,BCL11A,52998252,-,TCELL
chr10,7484842,7484879,38,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr10-7484879,FALSE,SFMBT2,-,FALSE,TRUE,-73392,SFMBT2,-73392,-,KLF6,-3699597,-,TCELL
chr19,7491595,7491732,138,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr19+7491595,FALSE,PEX11G,-,FALSE,FALSE,-2194,ELAVL1,466976,-,LYL1,5607431,-,TCELL
chr19,7492830,7492944,115,-,454,LS-10,pin30,4,hg38,LS-10-0,D-1,-1,-0,chr19-7492944,FALSE,PEX11G,-,FALSE,TRUE,-3543,ELAVL1,465627,-,LYL1,5606082,-,TCELL
chr2,7517864,7518049,186,+,454,LS-10,pin30,8,hg38,LS-10-0,D-1,-1,-0,chr2+7517864,FALSE,LOC100506274,+,FALSE,TRUE,67609,ID2,-1164117,+,BCL11A,52933301,-,TCELL
chr2,7588945,7589096,152,-,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr2-7589096,FALSE,LOC100506274,+,FALSE,FALSE,138841,ID2,-1092885,+,BCL11A,52862069,-,TCELL
chr18,7595233,7595662,430,-,454,LS-10,pin30,3,hg38,LS-10-0,D-1,-1,-0,chr18-7595662,TRUE,PTPRM,+,FALSE,FALSE,0,EPB41L3,-1966670,-,BCL2,55527682,-,TCELL
chr17,7598153,7598251,99,-,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr17-7598251,TRUE,FXR2,-,FALSE,TRUE,-0,SHBG,-15811,+,None.found,Inf,None.found,TCELL
chr2,7670304,7670467,164,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr2+7670304,FALSE,LOC101929551,-,FALSE,FALSE,216461,ID2,-1011677,+,BCL11A,52780861,-,TCELL
chr2,7671586,7671624,39,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr2-7671624,FALSE,LOC101929551,-,FALSE,TRUE,215141,ID2,-1010357,+,BCL11A,52779541,-,TCELL
chr11,7687793,7687859,67,-,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr11-7687859,FALSE,OVCH2,-,FALSE,TRUE,2063,EIF3F,-299459,+,LMO1,536443,-,TCELL
chr19,7688221,7688319,99,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr19-7688319,FALSE,FCER2,-,FALSE,TRUE,436,ELAVL1,270252,-,LYL1,5410707,-,TCELL
chr4,7968398,7968500,103,+,454,LS-10,pin30,3,hg38,LS-10-0,D-1,-1,-0,chr4+7968398,TRUE,ABLIM2,-,FALSE,FALSE,-0,S100P,1271227,+,RAP1GDS1,-90292976,+,TCELL
chr9,7974932,7974982,51,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr9+7974932,FALSE,DMAC1,-,FALSE,FALSE,-175125,PTPRD,339312,-,JAK2,2846748,+,TCELL
chr12,7989426,7989873,448,-,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr12-7989873,FALSE,FOXJ2,+,FALSE,FALSE,-42888,C3AR1,66969,-,ETV6,-3659979,+,TCELL
chr12,7991386,7991546,161,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr12-7991546,FALSE,FOXJ2,+,FALSE,FALSE,-41215,C3AR1,65296,-,ETV6,-3658306,+,TCELL
chr6,8064489,8064780,292,-,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr6-8064780,TRUE,EEF1E1-BLOC1S5,-,FALSE,TRUE,0,CAGE1,-675070,-,BRD2,-24903878,+,TCELL
chr1,8095524,8095636,113,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr1-8095636,FALSE,ERRFI1,-,FALSE,TRUE,-69302,ERRFI1,-69302,-,LCK,-24155601,+,TCELL
chr6,8101692,8101805,114,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr6+8101692,TRUE,"EEF1E1-BLOC1S5,EEF1E1","-,-",FALSE,FALSE,0,CAGE1,-711982,-,BRD2,-24866966,+,TCELL
chr9,8116294,8116430,137,-,454,LS-10,pin30,4,hg38,LS-10-0,D-1,-1,-0,chr9-8116430,FALSE,PTPRD,-,FALSE,TRUE,197814,PTPRD,197814,-,JAK2,2988246,+,TCELL
chr7,8125520,8125705,186,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr7+8125520,TRUE,ICA1,-,FALSE,FALSE,-0,COL28A1,-589690,-,None.found,Inf,None.found,TCELL
chr7,8126912,8127068,157,-,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr7-8127068,TRUE,ICA1,-,FALSE,TRUE,-0,COL28A1,-591238,-,None.found,Inf,None.found,TCELL
chr17,8163729,8164086,358,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr17+8163729,FALSE,VAMP2,-,FALSE,FALSE,-753,PER1,-11293,-,None.found,Inf,None.found,TCELL
chr7,8177575,8177632,58,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr7-8177632,TRUE,ICA1,-,FALSE,TRUE,-0,COL28A1,-641802,-,None.found,Inf,None.found,TCELL
chr20,8214529,8214601,73,-,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr20-8214601,TRUE,PLCB1,+,FALSE,FALSE,0,PLCB1,0,+,None.found,Inf,None.found,TCELL
chr1,8283412,8283597,186,-,454,LS-10,pin30,5,hg38,LS-10-0,D-1,-1,-0,chr1-8283597,FALSE,SLC45A1,+,FALSE,FALSE,-34486,RERE,68805,-,LCK,-23967640,+,TCELL
chr8,8345505,8345593,89,-,454,LS-10,pin30,5,hg38,LS-10-0,D-1,-1,-0,chr8-8345593,TRUE,PRAG1,-,FALSE,TRUE,-0,MFHAS1,438894,-,MYC,-119389839,+,TCELL
chr8,8348095,8348205,111,-,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr8-8348205,TRUE,PRAG1,-,FALSE,TRUE,-0,MFHAS1,436282,-,MYC,-119387227,+,TCELL
chr8,8348452,8348689,238,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr8-8348689,TRUE,PRAG1,-,FALSE,TRUE,-0,MFHAS1,435798,-,MYC,-119386743,+,TCELL
chr17,8382340,8382427,88,-,454,LS-10,pin30,3,hg38,LS-10-0,D-1,-1,-0,chr17-8382427,TRUE,RPL26,-,FALSE,TRUE,0,RPL26,0,-,None.found,Inf,None.found,TCELL
chr4,8414771,8415222,452,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr4+8414771,TRUE,ACOX3,-,FALSE,FALSE,0,S100P,1717600,+,RAP1GDS1,-89846603,+,TCELL
chr4,8420112,8420446,335,+,454,LS-10,pin30,4,hg38,LS-10-0,D-1,-1,-0,chr4+8420112,TRUE,ACOX3,-,FALSE,FALSE,0,S100P,1722941,+,RAP1GDS1,-89841262,+,TCELL
chr9,8428428,8428464,37,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr9+8428428,TRUE,PTPRD,-,FALSE,FALSE,-0,PTPRD,-0,-,JAK2,3300244,+,TCELL
chr20,8588583,8589047,465,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr20+8588583,TRUE,PLCB1,+,FALSE,TRUE,-0,PLCB1,-0,+,None.found,Inf,None.found,TCELL
chr16,8798112,8798175,64,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr16+8798112,TRUE,PMM2,+,FALSE,TRUE,0,USP7,93980,-,None.found,Inf,None.found,TCELL
chr16,8870549,8870738,190,+,454,LS-10,pin30,5,hg38,LS-10-0,D-1,-1,-0,chr16+8870549,FALSE,CARHSP1,-,FALSE,FALSE,-1536,USP7,21543,-,None.found,Inf,None.found,TCELL
chr8,8890636,8890738,103,-,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr8-8890738,TRUE,MFHAS1,-,TRUE,TRUE,0,MFHAS1,0,-,MYC,-118844694,+,TCELL
chr17,8936762,8936862,101,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr17+8936762,TRUE,PIK3R5,-,FALSE,FALSE,0,PIK3R5,0,-,None.found,Inf,None.found,TCELL
chr17,8938412,8938793,382,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr17-8938793,TRUE,PIK3R5,-,FALSE,TRUE,0,PIK3R5,0,-,None.found,Inf,None.found,TCELL
chr1,8945334,8945773,440,-,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr1-8945773,FALSE,CA6,+,FALSE,FALSE,-59,ENO1,-67086,-,LCK,-23305464,+,TCELL
chr8,8950999,8951150,152,+,454,LS-10,pin30,17,hg38,LS-10-0,D-1,-1,-0,chr8+8950999,FALSE,ERI1,+,FALSE,TRUE,-51803,MFHAS1,-57377,-,MYC,-118784433,+,TCELL
chr1,8959539,8959918,380,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr1-8959918,TRUE,CA6,+,FALSE,FALSE,0,ENO1,-81231,-,LCK,-23291319,+,TCELL
chr8,9012495,9012680,186,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr8-9012680,TRUE,ERI1,+,FALSE,FALSE,0,MFHAS1,-119058,-,MYC,-118722752,+,TCELL
chr10,9024732,9024792,61,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr10+9024732,FALSE,LOC105755953,+,FALSE,TRUE,110135,GATA3,949530,+,KLF6,-5239450,-,TCELL
chr10,9026003,9026420,418,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr10-9026420,FALSE,LOC105755953,+,FALSE,FALSE,111823,GATA3,951218,+,KLF6,-5241138,-,TCELL
chr16,9078068,9078251,184,-,454,LS-10,pin30,6,hg38,LS-10-0,D-1,-1,-0,chr16-9078251,FALSE,C16orf72,+,FALSE,FALSE,-13427,USP7,-114766,-,None.found,Inf,None.found,TCELL
chr1,9093842,9093976,135,-,454,LS-10,pin30,5,hg38,LS-10-0,D-1,-1,-0,chr1-9093976,FALSE,GPR157,-,FALSE,TRUE,10439,ENO1,-215289,-,LCK,-23157261,+,TCELL
chr18,9096894,9096990,97,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr18+9096894,FALSE,NDUFV2,+,FALSE,TRUE,-5734,MPPE1,2786575,-,BCL2,54026450,-,TCELL
chrX,9153098,9153301,204,-,454,LS-10,pin30,3,hg38,LS-10-0,D-1,-1,-0,chrX-9153301,FALSE,FAM9B,-,FALSE,TRUE,-119173,MID1,1292007,-,MTCP1,145910731,-,TCELL
chr1,9200337,9200508,172,+,454,LS-10,pin30,6,hg38,LS-10-0,D-1,-1,-0,chr1+9200337,FALSE,LINC01759,+,FALSE,TRUE,8250,ENO1,-321650,-,LCK,-23050900,+,TCELL
chr12,9243249,9243456,208,-,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr12-9243456,TRUE,LINC00987,+,FALSE,FALSE,0,CD69,509028,-,ETV6,-2406396,+,TCELL
chr18,9245813,9246112,300,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr18+9245813,TRUE,ANKRD12,+,FALSE,TRUE,-0,MPPE1,2637656,-,BCL2,53877531,-,TCELL
chr17,9346784,9347046,263,+,454,LS-10,pin30,5,hg38,LS-10-0,D-1,-1,-0,chr17+9346784,TRUE,STX8,-,FALSE,FALSE,-0,PIK3R5,-381071,-,None.found,Inf,None.found,TCELL
chr17,9347502,9347777,276,+,454,LS-10,pin30,3,hg38,LS-10-0,D-1,-1,-0,chr17+9347502,TRUE,STX8,-,FALSE,FALSE,-0,PIK3R5,-381789,-,None.found,Inf,None.found,TCELL
chrX,9352381,9352410,30,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chrX-9352410,FALSE,TBL1X,+,FALSE,FALSE,-110883,MID1,1092898,-,MTCP1,145711622,-,TCELL
chr2,9387330,9387404,75,-,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr2-9387404,TRUE,ASAP2,+,FALSE,FALSE,-0,ID2,702950,+,BCL11A,51063761,-,TCELL
chrX,9643073,9643377,305,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chrX-9643377,TRUE,TBL1X,+,FALSE,FALSE,-0,MID1,801931,-,MTCP1,145420655,-,TCELL
chr12,9647251,9647356,106,-,454,LS-10,pin30,3,hg38,LS-10-0,D-1,-1,-0,chr12-9647356,TRUE,LOC374443,+,FALSE,FALSE,-0,CD69,105128,-,ETV6,-2002496,+,TCELL
chr2,9656724,9656875,152,-,454,LS-10,pin30,19,hg38,LS-10-0,D-1,-1,-0,chr2-9656875,FALSE,YWHAQ,-,FALSE,TRUE,-25819,ID2,972421,+,BCL11A,50794290,-,TCELL
chr1,9668204,9668279,76,-,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr1-9668279,TRUE,PIK3CD,+,FALSE,FALSE,0,PIK3CD,0,+,LCK,-22582958,+,TCELL
chr12,9668856,9668935,80,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr12+9668856,FALSE,CLEC2D,+,FALSE,TRUE,-850,CD69,83628,-,ETV6,-1980996,+,TCELL
chr2,9751195,9751462,268,-,454,LS-10,pin30,9,hg38,LS-10-0,D-1,-1,-0,chr2-9751462,FALSE,TAF1B,+,FALSE,FALSE,-91978,ID2,1067008,+,BCL11A,50699703,-,TCELL
chr12,9776156,9776283,128,-,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr12-9776283,FALSE,CD69,-,FALSE,TRUE,-15381,CD69,-15381,-,ETV6,-1873569,+,TCELL
chr3,9777281,9777628,348,-,454,LS-10,pin30,4,hg38,LS-10-0,D-1,-1,-0,chr3-9777628,FALSE,TADA3,-,FALSE,TRUE,2334,TTLL3,-32330,+,None.found,Inf,None.found,TCELL
chr3,9777281,9777635,355,-,454,LS-10,pin30,5,hg38,LS-10-0,D-1,-1,-0,chr3-9777635,FALSE,TADA3,-,FALSE,TRUE,2327,TTLL3,-32323,+,None.found,Inf,None.found,TCELL
chr3,9779081,9779557,477,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr3+9779081,FALSE,TADA3,-,FALSE,FALSE,881,TTLL3,-30877,+,None.found,Inf,None.found,TCELL
chr10,9787296,9787492,197,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr10-9787492,FALSE,LOC101928298,+,FALSE,FALSE,-271228,GATA3,1712290,+,KLF6,-6002210,-,TCELL
chr20,9972993,9973227,235,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr20+9972993,FALSE,PARAL1,+,FALSE,TRUE,-13338,JAG1,664689,-,None.found,Inf,None.found,TCELL
chrX,10107511,10107689,179,-,454,LS-10,pin30,3,hg38,LS-10-0,D-1,-1,-0,chrX-10107689,TRUE,WWC3,+,FALSE,FALSE,-0,MID1,337619,-,MTCP1,144956343,-,TCELL
