posid,PBMC/D1,PBMC/W2,PBMC/W8,PBMC/Y15,PBMC/Y4,PBMC/Y8,TCELL/D-1,TCELL/M2,TCELL/Y8,patient
chr2-60817990,0,0,0,0,0,0,1,0,0,pin30
chr2-64729951,0,0,0,0,0,0,1,0,0,pin30
chr2-64946185,0,0,0,0,0,1,0,0,0,pin30
chr2-68424631,0,0,0,0,0,0,1,0,0,pin30
chr2-6906772,0,0,0,0,0,0,1,0,0,pin30
chr2-69675335,0,0,0,0,0,0,1,0,0,pin30
chr2-70103559,0,0,0,0,0,0,1,0,0,pin30
chr2-70118318,0,0,0,0,0,0,1,0,0,pin30
chr2-70818758,0,0,0,0,0,0,1,0,0,pin30
chr2-7436102,0,0,0,0,0,0,1,0,0,pin30
chr2-7452913,0,0,0,0,0,0,1,0,0,pin30
chr2-74551771,0,0,0,0,1,0,0,0,0,pin30
chr2-74578034,0,0,0,0,0,0,1,0,0,pin30
chr2-7517843,0,0,1,0,0,0,0,0,0,pin30
chr2-7589096,0,0,0,0,0,0,1,0,0,pin30
chr2-7671624,0,0,0,0,0,0,1,0,0,pin30
chr2-84629734,0,0,0,0,0,0,1,0,0,pin30
chr2-84903335,0,0,0,0,0,0,1,0,0,pin30
chr2-84938611,0,1,0,0,0,0,0,0,0,pin30
chr2-85439587,0,0,0,0,0,0,1,0,0,pin30
chr2-85726379,0,1,0,0,0,0,0,0,0,pin30
chr2-85840606,0,0,0,0,0,0,1,0,0,pin30
chr2-86827028,0,0,0,0,1,0,0,0,0,pin30
chr2-86827334,0,0,0,0,2,0,0,0,0,pin30
chr2-86948008,0,0,0,0,0,0,1,0,0,pin30
chr2-88638249,0,0,0,0,0,0,1,0,0,pin30
chr2-9387404,0,0,0,0,0,0,1,0,0,pin30
chr2-95075207,0,0,0,0,0,0,1,0,0,pin30
chr2-96161423,0,0,0,0,0,0,1,0,0,pin30
chr2-9656875,0,0,0,0,0,0,1,0,0,pin30
chr2-9751462,0,0,0,0,0,0,1,0,0,pin30
chr2-98566882,0,1,0,0,0,0,0,0,0,pin30
chr2-98637145,0,0,0,0,0,0,1,0,0,pin30
chr2-98694300,0,0,0,0,0,0,1,0,0,pin30
chr2+101310631,0,0,0,0,1,0,0,0,0,pin30
chr2+102306390,0,0,0,0,0,0,1,0,0,pin30
chr2+105865049,0,0,0,0,0,0,1,0,0,pin30
chr2+106506692,0,0,0,0,0,0,1,0,0,pin30
chr2+109143541,0,0,0,0,0,0,1,0,0,pin30
chr2+112068726,0,0,0,0,0,0,1,0,0,pin30
chr2+113168950,0,0,0,0,0,0,1,0,0,pin30
chr2+11774779,0,0,0,0,0,0,1,0,0,pin30
chr2+121166534,0,0,0,0,0,0,1,0,0,pin30
chr2+12436694,0,0,0,0,0,0,1,0,0,pin30
chr2+12502288,0,0,0,0,0,0,1,0,0,pin30
chr2+127858734,0,0,0,0,0,0,1,0,0,pin30
chr2+128329310,0,0,0,0,0,0,1,0,0,pin30
chr2+131104747,0,0,0,0,0,0,1,0,0,pin30
chr2+136008823,0,0,0,0,0,0,1,0,0,pin30
chr2+139674590,0,0,0,0,0,0,1,0,0,pin30
chr2+143129150,0,0,0,0,0,0,1,0,0,pin30
chr2+144326506,0,0,0,0,0,0,1,0,0,pin30
chr2+144327774,0,0,0,0,0,0,1,0,0,pin30
chr2+149168728,0,0,0,0,0,0,1,0,0,pin30
chr2+151260682,0,0,0,0,0,0,1,0,0,pin30
chr2+157477149,0,0,0,0,0,0,1,0,0,pin30
chr2+165795127,0,0,0,0,0,0,1,0,0,pin30
chr2+16651458,0,0,0,0,0,0,1,0,0,pin30
chr2+168213297,0,0,0,0,0,0,1,0,0,pin30
chr2+170362067,0,0,0,0,0,0,1,0,0,pin30
chr2+173361324,0,0,0,0,1,0,0,0,0,pin30
chr2+173980155,0,0,0,0,0,0,1,0,0,pin30
chr2+177265858,0,0,0,0,0,0,1,0,0,pin30
chr2+178403551,0,0,0,0,0,0,1,0,0,pin30
chr2+181304913,0,1,0,0,0,0,0,0,0,pin30
chr2+181456385,0,0,1,0,0,0,0,0,0,pin30
chr2+189300895,0,0,0,0,0,0,1,0,0,pin30
chr2+190719740,0,0,0,0,0,0,1,0,0,pin30
chr2+191665628,0,0,0,0,0,0,1,0,0,pin30
chr2+193345631,0,1,0,0,0,0,0,0,0,pin30
chr2+197241356,0,0,0,0,0,0,1,0,0,pin30
chr2+19900321,0,0,0,0,0,0,1,0,0,pin30
chr2+200712089,0,0,0,0,0,0,1,0,0,pin30
chr2+203014299,0,0,0,0,0,0,1,0,0,pin30
chr2+203893810,0,0,0,0,0,1,0,0,0,pin30
chr2+203935699,0,0,0,0,0,0,1,0,0,pin30
chr2+207280018,0,0,0,0,0,0,1,0,0,pin30
chr2+213117646,0,0,0,0,0,0,1,0,0,pin30
chr2+213143472,0,0,0,0,0,0,0,1,0,pin30
chr2+215665179,0,0,0,0,0,0,1,0,0,pin30
chr2+215741951,0,0,0,0,0,0,1,0,0,pin30
chr2+216117794,0,0,0,0,0,0,1,0,0,pin30
chr2+218710279,0,0,0,0,0,0,1,0,0,pin30
chr2+224024115,0,0,0,0,0,0,1,0,0,pin30
chr2+224951130,0,0,0,0,0,0,1,0,0,pin30
chr2+226900121,0,0,0,0,0,0,1,0,0,pin30
chr2+230230657,0,0,0,0,0,0,1,0,0,pin30
chr2+230328373,0,0,0,0,0,0,1,0,0,pin30
chr2+230945565,0,0,0,0,0,0,1,0,0,pin30
chr2+232898546,0,0,0,0,0,0,0,1,0,pin30
chr2+233383697,0,0,1,0,0,0,0,0,0,pin30
chr2+233415108,0,0,0,0,0,0,0,1,0,pin30
chr2+233857365,0,0,1,0,0,0,0,0,0,pin30
chr2+234273299,0,0,0,1,0,0,0,0,0,pin30
chr2+234310190,0,0,0,0,0,0,1,0,0,pin30
chr2+234490076,0,0,0,0,0,0,1,0,0,pin30
chr2+234492912,0,0,0,0,0,0,1,0,0,pin30
chr2+236740732,0,0,0,0,0,1,0,0,0,pin30
chr2+237700428,0,0,0,0,0,0,1,0,0,pin30
chr2+237979130,0,0,0,0,0,0,1,0,0,pin30
chr2+241274848,0,0,0,0,0,1,0,0,0,pin30
chr2+24705409,0,0,0,0,0,0,1,0,0,pin30
chr2+25216458,0,0,0,0,0,0,0,1,0,pin30
chr2+25823430,0,0,0,0,0,0,1,0,0,pin30
chr2+26033242,0,0,0,0,0,0,1,0,0,pin30
chr2+27895274,0,1,0,0,0,0,0,0,0,pin30
chr2+30423371,0,0,0,0,0,0,1,0,0,pin30
chr2+35151042,0,0,0,0,0,0,1,0,0,pin30
chr2+37851811,0,0,0,0,0,0,1,0,0,pin30
chr2+39123240,0,0,0,0,0,0,1,0,0,pin30
chr2+39168903,0,0,0,0,0,0,1,0,0,pin30
chr2+39917643,0,0,0,0,1,0,0,0,0,pin30
chr2+40361395,0,0,0,0,0,0,1,0,0,pin30
chr2+45568407,0,0,0,0,0,0,1,0,0,pin30
chr2+54562796,0,0,0,0,0,0,1,0,0,pin30
chr2+54601081,0,0,1,0,0,0,0,0,0,pin30
chr2+54603752,0,0,0,0,0,0,1,0,0,pin30
chr2+60882581,0,0,0,0,0,0,1,0,0,pin30
chr2+61469910,0,0,0,0,0,0,1,0,0,pin30
chr2+62315592,0,0,0,0,0,0,1,0,0,pin30
chr2+62322526,0,0,0,0,0,0,1,0,0,pin30
chr2+63855770,0,0,0,0,0,0,1,0,0,pin30
chr2+64020638,0,0,0,0,0,0,1,0,0,pin30
chr2+64284268,0,0,0,0,0,0,1,0,0,pin30
chr2+64946891,0,0,1,0,0,0,0,0,0,pin30
chr2+68770993,0,1,0,0,0,0,0,0,0,pin30
chr2+69695231,0,0,0,0,0,0,1,0,0,pin30
chr2+70085600,0,0,0,0,0,0,1,0,0,pin30
chr2+70137007,0,0,0,0,0,0,1,0,0,pin30
chr2+71000531,0,0,0,0,0,0,1,0,0,pin30
chr2+73856792,0,0,0,0,0,0,1,0,0,pin30
chr2+7517864,0,0,0,0,0,0,1,0,0,pin30
chr2+7670304,0,0,0,0,0,0,1,0,0,pin30
chr2+7931793,0,1,0,0,0,0,0,0,0,pin30
chr2+84947182,0,1,0,0,0,0,0,0,0,pin30
chr2+85854226,0,0,0,0,0,0,1,0,0,pin30
chr2+86038860,0,0,0,0,0,0,1,0,0,pin30
chr2+86584915,0,0,0,0,0,0,1,0,0,pin30
chr2+86843283,0,0,0,0,0,0,1,0,0,pin30
chr2+87509916,0,0,0,0,0,0,1,0,0,pin30
chr2+87634979,0,0,0,0,0,0,1,0,0,pin30
chr2+95050381,1,0,0,0,0,0,0,0,0,pin30
chr2+95074920,0,0,0,0,0,0,1,0,0,pin30
chr2+95075073,0,0,0,0,0,0,1,0,0,pin30
chr2+96924164,0,0,0,0,0,0,1,0,0,pin30
chr2+97688997,0,1,0,0,0,0,0,0,0,pin30
chr2+97964339,0,0,0,0,0,0,1,0,0,pin30
chr2+98728902,0,0,0,0,0,0,1,0,0,pin30
chr20-10446735,0,0,0,0,0,0,1,0,0,pin30
chr20-10602799,0,0,0,0,0,0,1,0,0,pin30
chr20-1118207,0,0,0,0,0,0,0,1,0,pin30
chr20-1669861,0,0,0,0,0,0,1,0,0,pin30
chr20-1673947,0,0,0,0,0,0,1,0,0,pin30
chr20-18525453,0,0,0,0,0,0,1,0,0,pin30
chr20-20034776,0,0,0,0,0,0,1,0,0,pin30
chr20-20489438,0,0,0,0,0,0,1,0,0,pin30
chr20-20489599,0,0,0,0,0,0,1,0,0,pin30
chr20-20750420,0,0,0,1,0,0,0,0,0,pin30
chr20-2119389,0,0,1,0,0,0,0,0,0,pin30
chr20-21302550,0,0,0,0,0,0,1,0,0,pin30
chr20-23400362,0,1,0,0,0,0,0,0,0,pin30
chr20-2985911,0,0,0,0,0,0,1,0,0,pin30
chr20-32532864,0,0,1,0,0,0,0,0,0,pin30
chr20-35261935,0,0,0,0,1,0,0,0,0,pin30
chr20-35318567,0,0,0,0,0,0,1,0,0,pin30
chr20-35491449,0,0,0,0,0,0,1,0,0,pin30
chr20-35702421,0,0,0,0,0,0,1,0,0,pin30
chr20-35767881,0,1,0,0,0,0,0,0,0,pin30
chr20-38152134,0,0,1,0,0,0,0,0,0,pin30
chr20-38826037,0,0,0,0,0,0,1,0,0,pin30
chr20-4130456,0,0,0,0,0,0,1,0,0,pin30
chr20-4130631,0,0,0,0,0,0,1,0,0,pin30
chr20-4131688,0,0,0,0,0,0,1,0,0,pin30
chr20-41505814,0,0,0,0,0,0,1,0,0,pin30
chr20-4160979,0,0,0,0,0,0,1,0,0,pin30
chr20-4371209,0,1,0,0,0,0,0,0,0,pin30
chr20-43752349,0,0,0,0,0,0,1,0,0,pin30
chr20-44476544,0,0,1,0,0,0,0,0,0,pin30
chr20-46555101,0,0,0,0,0,0,1,0,0,pin30
chr20-47356248,0,0,0,0,0,0,1,0,0,pin30
chr20-47497217,0,0,0,0,0,0,1,0,0,pin30
chr20-4813876,0,0,0,0,0,0,1,0,0,pin30
chr20-48824679,0,1,0,0,0,0,0,0,0,pin30
chr20-49698443,0,0,0,1,0,0,0,0,0,pin30
chr20-49892385,0,0,0,0,0,0,1,0,0,pin30
chr20-50348606,0,0,1,0,0,0,0,0,0,pin30
chr20-50350370,0,0,0,0,0,0,1,0,0,pin30
chr20-50441236,0,0,0,0,1,0,0,0,0,pin30
chr20-51062796,0,0,0,0,0,0,1,0,0,pin30
chr20-51479538,0,0,0,0,0,0,1,0,0,pin30
chr20-51482732,0,0,0,0,0,0,1,0,0,pin30
chr20-53021601,0,1,0,0,0,0,0,0,0,pin30
chr20-53083050,0,0,0,0,0,0,1,0,0,pin30
chr20-53610188,0,0,0,0,0,0,1,0,0,pin30
chr20-54286264,0,0,0,0,0,0,1,0,0,pin30
chr20-56430457,0,0,0,0,0,0,1,0,0,pin30
chr20-5750996,0,0,0,0,0,0,1,0,0,pin30
chr20-5845548,0,1,0,0,0,0,0,0,0,pin30
chr20-59941776,0,0,0,0,0,0,1,0,0,pin30
chr20-63273860,0,0,0,0,0,0,1,0,0,pin30
chr20-8214601,0,0,0,0,0,0,1,0,0,pin30
chr20+10436204,0,0,0,0,0,0,1,0,0,pin30
chr20+10592950,0,0,0,0,0,0,1,0,0,pin30
chr20+1118268,0,0,0,0,0,0,1,0,0,pin30
chr20+16775073,0,0,0,0,0,0,0,1,0,pin30
chr20+18497856,0,0,0,0,0,0,1,0,0,pin30
chr20+18507048,0,0,0,0,0,0,1,0,0,pin30
chr20+19815248,0,0,0,0,0,0,1,0,0,pin30
chr20+20489425,0,0,0,0,0,0,1,0,0,pin30
chr20+21237541,0,0,0,0,0,0,1,0,0,pin30
chr20+21249837,0,0,0,0,0,0,1,0,0,pin30
chr20+24026519,0,0,0,0,0,0,1,0,0,pin30
chr20+24027879,0,0,0,0,0,0,1,0,0,pin30
chr20+25160175,0,0,0,1,0,0,0,0,0,pin30
chr20+26309467,0,0,0,1,0,0,0,0,0,pin30
chr20+2731122,0,1,0,0,0,0,0,0,0,pin30
chr20+2911555,0,0,0,0,0,0,1,0,0,pin30
chr20+3017982,0,0,0,0,0,1,0,0,0,pin30
chr20+31676819,0,0,0,0,0,0,1,0,0,pin30
chr20+31676952,0,0,0,0,0,0,1,0,0,pin30
chr20+31718233,0,0,0,0,0,0,1,0,0,pin30
chr20+32207014,0,0,0,1,0,0,0,0,0,pin30
chr20+35148111,0,0,1,0,0,0,0,0,0,pin30
chr20+35306818,0,0,0,0,0,1,0,0,0,pin30
chr20+35328696,0,1,0,0,0,0,0,0,0,pin30
chr20+35353280,0,0,0,0,1,0,0,0,0,pin30
chr20+37347058,0,0,0,0,0,0,1,0,0,pin30
chr20+37921796,0,0,0,0,0,0,1,0,0,pin30
chr20+38879587,0,0,0,0,0,0,1,0,0,pin30
chr20+41011407,0,0,0,0,0,0,1,0,0,pin30
chr20+44496454,0,0,0,0,0,0,1,0,0,pin30
chr20+44980102,0,0,0,0,0,0,1,0,0,pin30
chr20+46547865,0,0,0,0,0,0,1,0,0,pin30
chr20+47414806,1,0,0,0,0,0,0,0,0,pin30
chr20+47487816,0,0,0,0,0,0,1,0,0,pin30
chr20+4814871,0,1,0,0,0,0,0,0,0,pin30
chr20+48760480,0,0,0,0,0,0,1,0,0,pin30
chr20+48872788,0,0,0,0,0,0,1,0,0,pin30
chr20+49276155,0,0,0,0,0,0,1,0,0,pin30
chr20+49587929,0,0,0,1,0,0,0,0,0,pin30
chr20+49595095,0,0,0,0,0,0,1,0,0,pin30
chr20+49595210,0,0,0,0,0,0,1,0,0,pin30
chr20+50111726,0,0,0,1,0,0,0,0,0,pin30
chr20+50517328,0,0,0,0,0,0,1,0,0,pin30
chr20+50519487,0,0,0,0,0,0,1,0,0,pin30
chr20+5080813,0,0,0,0,0,0,1,0,0,pin30
chr20+51501233,0,0,0,0,0,0,1,0,0,pin30
chr20+51532993,0,0,0,0,0,0,1,0,0,pin30
chr20+51716794,0,0,0,0,0,0,1,0,0,pin30
chr20+52978348,1,0,0,0,0,0,0,0,0,pin30
chr20+53125691,0,0,0,0,0,0,1,0,0,pin30
chr20+5351398,0,0,0,0,0,0,1,0,0,pin30
chr20+53653916,0,0,0,0,0,0,1,0,0,pin30
chr20+542822,0,0,0,0,0,0,1,0,0,pin30
chr20+5593433,0,0,0,0,0,0,1,0,0,pin30
chr20+5593811,0,0,0,0,0,0,1,0,0,pin30
chr20+56358071,0,0,0,0,0,0,1,0,0,pin30
chr20+5658696,0,0,0,0,0,0,1,0,0,pin30
chr20+62953848,0,0,0,0,0,0,1,0,0,pin30
chr20+63980287,0,1,0,0,0,0,0,0,0,pin30
chr20+64033462,0,0,0,0,0,0,1,0,0,pin30
chr20+64034969,0,0,0,0,0,0,1,0,0,pin30
chr20+64056885,0,0,1,0,0,0,0,0,0,pin30
chr20+855683,0,0,0,0,0,0,1,0,0,pin30
chr20+8588583,0,0,0,0,0,0,1,0,0,pin30
chr20+9972993,0,0,0,0,0,0,1,0,0,pin30
chr21-14090630,0,0,0,0,0,0,1,0,0,pin30
chr21-14487166,0,0,0,0,0,0,1,0,0,pin30
chr21-14549175,0,0,0,0,0,0,1,0,0,pin30
chr21-14573072,0,0,0,0,0,0,1,0,0,pin30
chr21-21201133,0,0,0,0,0,0,1,0,0,pin30
chr21-25459414,0,0,0,0,0,1,0,0,0,pin30
chr21-25504723,0,0,0,0,0,0,1,0,0,pin30
chr21-25513145,0,0,0,0,0,0,1,0,0,pin30
chr21-25513637,0,0,0,0,0,0,1,0,0,pin30
chr21-25569442,0,0,0,0,0,0,1,0,0,pin30
chr21-25728615,0,0,0,0,0,0,1,0,0,pin30
chr21-26083631,0,0,0,0,0,0,1,0,0,pin30
chr21-28777048,0,1,0,0,0,0,0,0,0,pin30
chr21-29079143,0,0,0,0,0,1,0,0,0,pin30
chr21-31355619,0,0,1,0,0,0,0,0,0,pin30
chr21-32723961,0,0,0,0,0,0,1,0,0,pin30
chr21-33326894,0,0,0,0,0,0,1,0,0,pin30
chr21-33479279,0,0,1,0,0,0,0,0,0,pin30
chr21-33480761,0,0,0,0,0,0,1,0,0,pin30
chr21-33942284,0,0,0,0,0,0,1,0,0,pin30
chr21-34200058,0,0,0,0,0,0,1,0,0,pin30
chr21-34526435,0,0,0,0,0,0,1,0,0,pin30
chr21-34943798,0,0,0,0,1,0,0,0,0,pin30
chr21-34946347,0,0,0,0,0,0,1,0,0,pin30
chr21-34966095,0,0,0,0,0,0,1,0,0,pin30
chr21-34999063,0,0,0,0,0,0,1,0,0,pin30
chr21-35205369,0,0,0,0,0,0,1,0,0,pin30
chr21-35256478,0,1,0,0,0,0,0,0,0,pin30
chr21-36916511,0,0,0,0,0,0,1,0,0,pin30
chr21-37438257,0,0,0,0,0,0,1,0,0,pin30
chr21-38646111,0,0,0,0,0,0,1,0,0,pin30
chr21-38984898,0,0,0,0,0,1,0,0,0,pin30
chr21-39379942,0,0,0,0,0,0,1,0,0,pin30
chr21-42403335,0,0,1,0,0,0,0,0,0,pin30
chr21-42419115,0,0,0,0,0,0,1,0,0,pin30
chr21-42423021,0,0,0,0,0,0,0,1,0,pin30
chr21-43585850,0,0,0,0,0,0,1,0,0,pin30
chr21-43924625,0,0,0,0,0,0,1,0,0,pin30
chr21-44088349,0,0,0,0,0,0,1,0,0,pin30
chr21-46424030,0,0,0,0,0,0,1,0,0,pin30
chr21-46426535,0,0,1,0,0,0,0,0,0,pin30
chr21-46623291,0,0,0,0,0,0,1,0,0,pin30
chr21+14525289,0,0,0,0,0,0,1,0,0,pin30
chr21+14550028,0,0,0,1,0,0,0,0,0,pin30
chr21+14550060,0,1,0,0,0,0,0,0,0,pin30
chr21+15442318,0,0,0,0,0,0,1,0,0,pin30
chr21+17611996,0,0,0,0,0,0,1,0,0,pin30
chr21+21204677,0,0,0,0,0,0,1,0,0,pin30
chr21+25460190,0,0,0,0,0,0,1,0,0,pin30
chr21+25489454,0,0,0,0,0,0,1,0,0,pin30
chr21+25563453,0,0,0,0,0,0,1,0,0,pin30
chr21+25736939,0,0,1,0,0,0,0,0,0,pin30
chr21+28883853,0,0,0,0,0,0,1,0,0,pin30
chr21+28997671,0,0,0,0,0,0,1,0,0,pin30
chr21+29023730,0,1,0,0,0,0,0,0,0,pin30
chr21+29078287,0,1,0,0,0,0,0,0,0,pin30
chr21+29341808,0,0,0,0,0,0,1,0,0,pin30
chr21+31132333,0,0,0,0,0,0,1,0,0,pin30
chr21+31178736,0,1,0,0,0,0,0,0,0,pin30
chr21+31182302,0,0,0,0,0,0,1,0,0,pin30
chr21+31183717,0,0,0,0,0,0,1,0,0,pin30
chr21+31732813,0,0,0,0,0,0,1,0,0,pin30
chr21+32773634,0,0,0,0,0,0,1,0,0,pin30
chr21+33951165,0,0,0,0,0,0,1,0,0,pin30
chr21+34154477,0,0,0,0,0,0,1,0,0,pin30
chr21+34935952,0,0,0,0,0,0,1,0,0,pin30
chr21+34991169,0,0,0,0,0,0,1,0,0,pin30
chr21+35058630,0,0,0,0,0,1,0,0,0,pin30
chr21+35344572,0,0,0,0,0,0,1,0,0,pin30
chr21+35529687,0,0,0,0,0,0,1,0,0,pin30
chr21+38273418,0,0,0,0,0,0,1,0,0,pin30
chr21+38982452,0,0,0,0,0,0,1,0,0,pin30
chr21+38984297,0,0,0,0,0,0,1,0,0,pin30
chr21+39378622,0,0,0,0,0,0,1,0,0,pin30
chr21+41371018,0,0,0,0,0,0,1,0,0,pin30
chr21+42398688,0,0,0,0,0,0,1,0,0,pin30
chr21+42423155,0,0,0,0,0,0,1,0,0,pin30
chr21+43362708,0,0,0,0,0,0,1,0,0,pin30
chr21+44013970,0,0,0,0,0,0,1,0,0,pin30
chr21+45550352,0,0,0,0,0,2,0,0,0,pin30
chr21+46622502,0,0,0,0,0,0,1,0,0,pin30
chr21+46637757,0,0,0,0,0,0,1,0,0,pin30
chr22-20238630,0,0,0,0,0,0,1,0,0,pin30
chr22-20475494,0,0,0,0,0,0,1,0,0,pin30
chr22-20749319,0,0,0,0,0,0,1,0,0,pin30
chr22-23226768,0,0,0,0,0,0,1,0,0,pin30
chr22-25485315,0,1,0,0,0,0,0,0,0,pin30
chr22-25486709,0,0,0,0,0,0,1,0,0,pin30
chr22-25735242,0,0,0,0,0,0,1,0,0,pin30
chr22-25741760,0,0,0,0,0,0,1,0,0,pin30
chr22-28773635,0,0,0,0,0,1,0,0,0,pin30
chr22-30412746,0,0,0,0,0,0,1,0,0,pin30
chr22-31290625,0,0,0,0,0,0,1,0,0,pin30
chr22-31538758,0,0,0,0,0,0,1,0,0,pin30
chr22-35052131,0,0,0,0,0,0,1,0,0,pin30
chr22-35306667,0,0,0,0,0,0,1,0,0,pin30
chr22-35312758,1,0,0,0,0,0,0,0,0,pin30
chr22-36156585,0,0,0,0,0,0,1,0,0,pin30
chr22-36157578,0,0,0,1,0,0,0,0,0,pin30
chr22-36158884,0,0,0,0,0,0,1,0,0,pin30
chr22-36863503,0,0,0,0,0,0,1,0,0,pin30
chr22-37081219,0,0,0,0,0,0,1,0,0,pin30
chr22-37166837,0,0,0,0,0,0,1,0,0,pin30
chr22-37242119,0,0,0,0,0,0,1,0,0,pin30
chr22-38793361,0,0,0,0,0,1,0,0,0,pin30
chr22-39067899,0,0,0,0,0,0,1,0,0,pin30
chr22-39077880,0,0,0,0,0,0,1,0,0,pin30
chr22-39925336,0,0,0,0,0,0,1,0,0,pin30
chr22-40056794,0,0,0,0,0,0,1,0,0,pin30
chr22-40057661,0,0,0,0,0,0,1,0,0,pin30
chr22-40289629,0,0,0,0,0,0,1,0,0,pin30
chr22-40325136,0,0,0,0,0,0,1,0,0,pin30
chr22-40326066,0,0,0,0,0,0,1,0,0,pin30
chr22-41002673,0,0,0,0,1,0,0,0,0,pin30
chr22-41301162,0,0,1,0,0,0,0,0,0,pin30
chr22-41862596,0,1,0,0,0,0,0,0,0,pin30
chr22-42177907,0,0,0,0,0,0,1,0,0,pin30
chr22-45308939,0,0,0,0,0,0,1,0,0,pin30
chr22-48636587,0,0,1,0,0,0,0,0,0,pin30
chr22-50018655,0,0,0,0,0,0,1,0,0,pin30
chr22-50191104,0,0,0,0,0,0,1,0,0,pin30
chr22-50540018,0,0,0,0,0,0,1,0,0,pin30
chr22+20557176,0,0,0,0,0,0,0,1,0,pin30
chr22+24608021,0,0,0,0,0,0,1,0,0,pin30
chr22+25485121,0,0,0,0,0,0,1,0,0,pin30
chr22+25737726,0,0,0,0,0,0,1,0,0,pin30
chr22+26482665,0,0,0,0,0,0,1,0,0,pin30
chr22+26644521,0,0,0,0,0,0,1,0,0,pin30
chr22+27920116,0,0,0,0,0,0,1,0,0,pin30
chr22+27921739,0,0,0,0,0,0,1,0,0,pin30
chr22+28397161,0,0,0,0,0,0,1,0,0,pin30
chr22+28595807,0,0,0,0,1,0,0,0,0,pin30
chr22+28810294,0,0,0,0,0,0,0,0,1,pin30
chr22+28814091,0,0,0,0,0,0,1,0,0,pin30
chr22+30181013,0,0,0,0,0,0,1,0,0,pin30
chr22+30184825,0,0,0,0,0,0,1,0,0,pin30
chr22+30197652,0,0,0,0,0,0,1,0,0,pin30
chr22+30268601,0,2,0,0,0,0,0,0,0,pin30
chr22+30425321,0,0,0,0,0,0,1,0,0,pin30
chr22+31290163,0,0,0,0,0,0,1,0,0,pin30
chr22+31798401,0,0,0,0,1,0,0,0,0,pin30
chr22+35648896,0,1,0,0,0,0,0,0,0,pin30
chr22+36156168,0,0,0,0,0,0,1,0,0,pin30
chr22+36258717,0,1,0,0,0,0,0,0,0,pin30
chr22+36343038,0,0,0,0,0,0,1,0,0,pin30
chr22+36451177,0,0,0,0,0,0,1,0,0,pin30
chr22+36874139,0,1,0,0,0,0,0,0,0,pin30
chr22+37079056,0,0,0,0,0,0,1,0,0,pin30
chr22+37080397,0,0,0,0,1,0,0,0,0,pin30
chr22+37081273,0,0,0,0,0,0,1,0,0,pin30
chr22+37123424,0,0,1,0,0,0,0,0,0,pin30
chr22+37254320,0,0,0,0,0,0,1,0,0,pin30
chr22+37674588,0,0,0,0,0,0,1,0,0,pin30
chr22+37686071,0,0,0,0,0,0,1,0,0,pin30
chr22+38181529,0,0,0,0,0,0,1,0,0,pin30
chr22+39090302,0,0,0,0,0,0,1,0,0,pin30
chr22+39902130,0,0,0,0,0,0,1,0,0,pin30
chr22+39902613,0,0,0,0,0,0,1,0,0,pin30
chr22+40463850,0,0,0,0,0,0,1,0,0,pin30
chr22+41069977,0,0,0,0,0,1,0,0,0,pin30
chr22+45691703,0,0,0,0,0,0,1,0,0,pin30
chr22+46764224,0,0,0,0,0,0,1,0,0,pin30
chr22+46791907,0,0,0,0,0,0,1,0,0,pin30
chr22+49758996,0,0,0,0,0,0,1,0,0,pin30
chr22+50363203,0,0,0,0,0,0,1,0,0,pin30
chr3-100104605,0,0,0,0,0,0,1,0,0,pin30
chr3-100211751,0,0,0,0,0,0,1,0,0,pin30
chr3-101068422,0,0,0,0,0,0,1,0,0,pin30
chr3-101512680,0,0,0,0,0,0,1,0,0,pin30
chr3-101519076,0,0,0,0,0,0,1,0,0,pin30
chr3-102085035,0,0,0,0,0,0,1,0,0,pin30
chr3-102086197,0,0,0,0,0,0,1,0,0,pin30
chr3-102129743,0,0,0,0,0,0,1,0,0,pin30
chr3-105809419,0,0,0,0,0,0,1,0,0,pin30
chr3-106178499,0,0,0,0,0,0,1,0,0,pin30
chr3-106241806,0,0,1,0,0,0,0,0,0,pin30
chr3-106336163,0,0,0,0,0,0,1,0,0,pin30
chr3-108132894,0,0,0,0,0,0,1,0,0,pin30
chr3-111541569,0,0,0,0,0,0,0,1,0,pin30
chr3-111583202,0,1,0,0,0,0,0,0,0,pin30
chr3-111595218,0,0,0,0,0,0,1,0,0,pin30
chr3-111605010,0,0,0,0,0,0,1,0,0,pin30
chr3-119505996,0,0,0,0,0,0,1,0,0,pin30
chr3-119700490,0,0,0,0,0,0,1,0,0,pin30
chr3-120095945,0,0,0,0,0,0,1,0,0,pin30
chr3-127591827,0,0,0,0,0,0,1,0,0,pin30
chr3-128790225,0,0,0,0,0,0,1,0,0,pin30
chr3-13016126,0,0,0,0,0,0,1,0,0,pin30
chr3-138296097,0,1,0,0,0,0,0,0,0,pin30
chr3-138354236,0,0,0,0,0,0,1,0,0,pin30
chr3-141520147,0,0,0,0,1,0,0,0,0,pin30
chr3-143444902,0,0,0,0,0,0,1,0,0,pin30
chr3-143848277,0,0,0,0,0,0,1,0,0,pin30
chr3-14432560,0,0,0,0,0,0,1,0,0,pin30
chr3-149727845,0,0,1,0,0,0,0,0,0,pin30
chr3-150384641,0,0,1,0,0,0,0,0,0,pin30
chr3-150621136,0,0,0,0,0,0,1,0,0,pin30
